"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163, LBL: Rain)","Wind Speed, m/s (SEN S/N: 2282103, LBL: Wind Speed (3.3 m))","Gust Speed, m/s (SEN S/N: 2282103, LBL: Gust Speed (3.3 m))","Water Content, m?/m? (SEN S/N: 2282783, LBL: Soil Moisture (5cm))","Temp, ¡C (SEN S/N: 9818217, LBL: Ambient Temp (1.2 m))","RH, % (SEN S/N: 9818217, LBL: Relative Humidity)","DewPt, ¡C (SEN S/N: 9818217)","Temp, ¡C (SEN S/N: 9824741, LBL: Temp (Surface))","Temp, ¡C (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, ¡C (SEN S/N: 9824749, LBL: Temp (10cm))","Batt, V"
10-06-2012,00:00:00,0.00,-888.88,-888.88,0.1323,-0.958,100.000,-1.0,0.522,0.880,1.262,4.291
10-06-2012,01:00:00,0.00,-888.88,-888.88,0.1319,-0.704,100.000,-0.7,0.550,0.907,1.262,4.291
10-06-2012,02:00:00,0.00,-888.88,-888.88,0.1297,-0.676,100.000,-0.7,0.550,0.907,1.262,4.291
10-06-2012,03:00:00,0.00,-888.88,-888.88,0.1263,-0.591,100.000,-0.6,0.577,0.907,1.262,4.291
10-06-2012,04:00:00,0.00,-888.88,-888.88,0.1263,-0.817,100.000,-0.8,0.577,0.907,1.262,4.285
10-06-2012,05:00:00,0.00,-888.88,-888.88,0.1263,-0.873,100.000,-0.9,0.605,0.907,1.262,4.285
10-06-2012,06:00:00,0.00,-888.88,-888.88,0.1263,-0.902,100.000,-0.9,0.605,0.907,1.262,4.285
10-06-2012,07:00:00,0.00,-888.88,-888.88,0.1263,-1.384,100.000,-1.4,0.632,0.907,1.262,4.285
10-06-2012,08:00:00,0.00,-888.88,-888.88,0.1263,-1.071,100.000,-1.1,0.632,0.907,1.262,4.291
10-06-2012,09:00:00,0.00,-888.88,-888.88,0.1263,-1.213,99.700,-1.3,0.632,0.907,1.262,4.418
10-06-2012,10:00:00,0.00,-888.88,-888.88,0.1263,-0.845,97.000,-1.3,0.632,0.907,1.262,4.363
10-06-2012,11:00:00,0.00,-888.88,-888.88,0.1263,0.163,93.300,-0.8,0.632,0.907,1.262,4.369
10-06-2012,12:00:00,0.00,-888.88,-888.88,0.1263,1.126,89.800,-0.4,0.632,0.907,1.262,4.490
10-06-2012,13:00:00,0.00,-888.88,-888.88,0.1263,1.099,87.400,-0.8,0.660,0.907,1.262,4.369
10-06-2012,14:00:00,0.00,-888.88,-888.88,0.1263,3.591,83.600,1.1,0.660,0.907,1.262,4.381
10-06-2012,15:00:00,0.00,-888.88,-888.88,0.1263,0.550,81.000,-2.3,0.660,0.907,1.262,4.393
10-06-2012,16:00:00,0.00,-888.88,-888.88,0.1263,-0.171,97.400,-0.5,0.687,0.934,1.289,4.363
10-06-2012,17:00:00,0.00,-888.88,-888.88,0.1348,-0.563,98.700,-0.7,0.687,0.934,1.289,4.339
10-06-2012,18:00:00,0.00,-888.88,-888.88,0.1361,-1.071,98.400,-1.3,0.715,0.962,1.289,4.321
10-06-2012,19:00:00,0.00,-888.88,-888.88,0.1268,-2.131,99.700,-2.2,0.742,0.962,1.317,4.315
10-06-2012,20:00:00,0.00,-888.88,-888.88,0.1268,-1.584,99.600,-1.6,0.742,0.962,1.317,4.303
10-06-2012,21:00:00,0.00,-888.88,-888.88,0.1268,-2.305,100.000,-2.3,0.742,0.989,1.317,4.297
10-06-2012,22:00:00,0.00,-888.88,-888.88,0.1268,-2.247,100.000,-2.3,0.770,0.989,1.317,4.291
10-06-2012,23:00:00,0.00,-888.88,-888.88,0.1272,-2.683,99.900,-2.7,0.770,0.989,1.317,4.291
11-06-2012,00:00:00,0.00,-888.88,-888.88,0.1268,-3.896,99.800,-3.9,0.797,1.017,1.317,4.291
11-06-2012,01:00:00,0.00,-888.88,-888.88,0.1272,-3.094,98.700,-3.3,0.797,1.017,1.344,4.291
11-06-2012,02:00:00,0.00,-888.88,-888.88,0.1268,-3.153,96.900,-3.6,0.797,1.017,1.344,4.285
11-06-2012,03:00:00,0.00,-888.88,-888.88,0.1272,-3.926,97.400,-4.3,0.797,1.017,1.344,4.285
11-06-2012,04:00:00,0.00,-888.88,-888.88,0.1272,-3.568,98.500,-3.8,0.797,1.017,1.344,4.285
11-06-2012,05:00:00,0.00,-888.88,-888.88,0.1272,-4.560,98.500,-4.8,0.797,1.017,1.344,4.285
11-06-2012,06:00:00,0.00,-888.88,-888.88,0.1272,-4.348,97.200,-4.7,0.742,1.017,1.344,4.279
11-06-2012,07:00:00,0.00,-888.88,-888.88,0.1268,-3.866,90.800,-5.2,0.687,1.017,1.344,4.273
11-06-2012,08:00:00,0.00,-888.88,-888.88,0.1272,-2.859,81.400,-5.6,0.605,1.017,1.371,4.393
11-06-2012,09:00:00,0.00,-888.88,-888.88,0.1272,-0.676,65.900,-6.3,0.550,1.017,1.344,4.363
11-06-2012,10:00:00,0.00,-888.88,-888.88,0.1272,1.751,58.800,-5.4,0.495,0.989,1.344,4.369
11-06-2012,11:00:00,0.00,-888.88,-888.88,0.1272,2.850,56.000,-5.1,0.439,0.962,1.317,4.387
11-06-2012,12:00:00,0.00,-888.88,-888.88,0.1268,7.343,46.700,-3.3,0.412,0.934,1.289,4.375
11-06-2012,13:00:00,0.00,-888.88,-888.88,0.1268,7.544,42.400,-4.4,0.412,0.907,1.289,4.357
11-06-2012,14:00:00,0.00,-888.88,-888.88,0.1268,2.370,45.900,-8.1,0.439,0.907,1.289,4.418
11-06-2012,15:00:00,0.00,-888.88,-888.88,0.1268,2.262,79.100,-1.0,0.467,0.907,1.289,4.369
11-06-2012,16:00:00,0.00,-888.88,-888.88,0.1268,1.751,76.300,-2.0,0.467,0.907,1.289,4.393
11-06-2012,17:00:00,0.00,-888.88,-888.88,0.1268,0.412,76.300,-3.3,0.495,0.934,1.317,4.351
11-06-2012,18:00:00,0.00,-888.88,-888.88,0.1268,-0.199,81.800,-2.9,0.550,0.962,1.317,4.333
11-06-2012,19:00:00,0.00,-888.88,-888.88,0.1268,-1.498,85.300,-3.6,0.550,0.962,1.317,4.321
11-06-2012,20:00:00,0.00,-888.88,-888.88,0.1268,-1.727,84.300,-4.0,0.577,0.962,1.317,4.315
11-06-2012,21:00:00,0.00,-888.88,-888.88,0.1268,-2.566,77.800,-5.9,0.605,0.962,1.317,4.303
11-06-2012,22:00:00,0.00,-888.88,-888.88,0.1263,-1.384,59.900,-8.2,0.605,0.962,1.317,4.297
11-06-2012,23:00:00,0.00,-888.88,-888.88,0.1268,-1.498,57.800,-8.7,0.577,0.962,1.317,4.297
12-06-2012,00:00:00,0.00,-888.88,-888.88,0.1268,-0.817,54.300,-8.9,0.522,0.962,1.317,4.291
12-06-2012,01:00:00,0.00,-888.88,-888.88,0.1268,-1.043,46.700,-11.0,0.495,0.962,1.317,4.291
12-06-2012,02:00:00,0.00,-888.88,-888.88,0.1276,-0.986,48.600,-10.4,0.467,0.962,1.317,4.291
12-06-2012,03:00:00,0.00,-888.88,-888.88,0.1268,-1.157,49.800,-10.3,0.439,0.934,1.317,4.291
12-06-2012,04:00:00,0.00,-888.88,-888.88,0.1272,0.412,49.000,-9.1,0.412,0.934,1.317,4.291
12-06-2012,05:00:00,0.00,-888.88,-888.88,0.1263,-1.327,51.100,-10.1,0.384,0.934,1.317,4.291
12-06-2012,06:00:00,0.00,-888.88,-888.88,0.1268,-2.421,53.200,-10.6,0.384,0.907,1.289,4.285
12-06-2012,07:00:00,0.00,-888.88,-888.88,0.1263,-0.930,52.000,-9.5,0.356,0.907,1.289,4.285
12-06-2012,08:00:00,0.00,-888.88,-888.88,0.1268,0.770,54.100,-7.5,0.356,0.880,1.289,4.490
12-06-2012,09:00:00,0.00,-888.88,-888.88,0.1272,2.983,48.500,-6.8,0.329,0.852,1.262,4.393
12-06-2012,10:00:00,0.00,-888.88,-888.88,0.1263,2.690,44.800,-8.1,0.301,0.825,1.235,4.363
12-06-2012,11:00:00,0.00,-888.88,-888.88,0.1259,4.688,44.900,-6.3,0.273,0.797,1.235,4.381
12-06-2012,12:00:00,0.00,-888.88,-888.88,0.1306,4.792,43.700,-6.5,0.273,0.770,1.208,4.393
12-06-2012,13:00:00,0.00,-888.88,-888.88,0.1306,5.050,44.400,-6.1,0.301,0.742,1.208,4.369
12-06-2012,14:00:00,0.00,-888.88,-888.88,0.1306,4.921,45.100,-6.0,0.301,0.742,1.180,4.363
12-06-2012,15:00:00,0.00,-888.88,-888.88,0.1306,3.564,50.900,-5.6,0.301,0.770,1.180,4.448
12-06-2012,16:00:00,0.00,-888.88,-888.88,0.1314,3.485,70.300,-1.4,0.301,0.770,1.180,4.363
12-06-2012,17:00:00,0.00,-888.88,-888.88,0.1306,1.940,58.500,-5.3,0.329,0.770,1.180,4.351
12-06-2012,18:00:00,0.00,-888.88,-888.88,0.1297,-1.015,64.600,-6.8,0.356,0.797,1.208,4.339
12-06-2012,19:00:00,0.00,-888.88,-888.88,0.1259,-0.930,71.100,-5.5,0.356,0.797,1.208,4.333
12-06-2012,20:00:00,0.00,-888.88,-888.88,0.1259,-1.986,72.100,-6.3,0.356,0.797,1.180,4.321
12-06-2012,21:00:00,0.00,-888.88,-888.88,0.1259,-3.065,76.400,-6.6,0.384,0.797,1.208,4.321
12-06-2012,22:00:00,0.00,-888.88,-888.88,0.1255,0.439,74.500,-3.6,0.356,0.797,1.180,4.315
12-06-2012,23:00:00,0.00,-888.88,-888.88,0.1251,0.384,74.600,-3.6,0.356,0.797,1.180,4.309
13-06-2012,00:00:00,0.00,-888.88,-888.88,0.1259,0.825,57.500,-6.6,0.356,0.797,1.180,4.303
13-06-2012,01:00:00,0.00,-888.88,-888.88,0.1255,-0.339,55.000,-8.3,0.329,0.770,1.180,4.303
13-06-2012,02:00:00,0.00,-888.88,-888.88,0.1255,-0.088,65.800,-5.7,0.329,0.770,1.180,4.303
13-06-2012,03:00:00,0.00,-888.88,-888.88,0.1251,0.273,81.600,-2.5,0.329,0.770,1.153,4.297
13-06-2012,04:00:00,0.00,-888.88,-888.88,0.1251,0.495,89.100,-1.1,0.301,0.770,1.153,4.297
13-06-2012,05:00:00,0.00,-888.88,-888.88,0.1263,0.190,92.600,-0.9,0.301,0.742,1.153,4.297
13-06-2012,06:00:00,0.00,-888.88,-888.88,0.1255,0.329,95.200,-0.4,0.329,0.742,1.153,4.297
13-06-2012,07:00:00,0.00,-888.88,-888.88,0.1251,-0.088,95.300,-0.8,0.301,0.742,1.153,4.291
13-06-2012,08:00:00,0.00,-888.88,-888.88,0.1246,0.907,93.600,-0.0,0.301,0.742,1.126,4.393
13-06-2012,09:00:00,0.00,-888.88,-888.88,0.1246,1.017,86.000,-1.1,0.301,0.715,1.126,4.369
13-06-2012,10:00:00,0.00,-888.88,-888.88,0.1246,1.371,85.300,-0.8,0.301,0.715,1.126,4.393
13-06-2012,11:00:00,0.00,-888.88,-888.88,0.1327,2.155,88.000,0.4,0.301,0.687,1.099,4.375
13-06-2012,12:00:00,0.00,-888.88,-888.88,0.1327,2.316,87.400,0.4,0.301,0.687,1.099,4.369
13-06-2012,13:00:00,0.00,-888.88,-888.88,0.1331,2.477,87.800,0.7,0.301,0.687,1.099,4.393
13-06-2012,14:00:00,0.00,-888.88,-888.88,0.1327,2.557,88.100,0.8,0.301,0.715,1.099,4.369
13-06-2012,15:00:00,0.00,-888.88,-888.88,0.1323,2.450,88.200,0.7,0.301,0.715,1.099,4.393
13-06-2012,16:00:00,0.00,-888.88,-888.88,0.1327,2.074,90.600,0.7,0.301,0.715,1.099,4.357
13-06-2012,17:00:00,0.00,-888.88,-888.88,0.1319,0.852,94.700,0.1,0.329,0.742,1.099,4.339
13-06-2012,18:00:00,0.00,-888.88,-888.88,0.1327,0.934,93.700,0.0,0.329,0.742,1.099,4.333
13-06-2012,19:00:00,0.00,-888.88,-888.88,0.1327,0.079,85.000,-2.1,0.356,0.742,1.099,4.321
13-06-2012,20:00:00,0.00,-888.88,-888.88,0.1327,1.344,83.300,-1.2,0.356,0.742,1.099,4.321
13-06-2012,21:00:00,0.00,-888.88,-888.88,0.1319,0.934,82.200,-1.8,0.329,0.742,1.099,4.315
13-06-2012,22:00:00,0.00,-888.88,-888.88,0.1255,1.262,86.400,-0.8,0.356,0.742,1.126,4.309
13-06-2012,23:00:00,0.00,-888.88,-888.88,0.1255,1.507,88.700,-0.2,0.356,0.742,1.099,4.303
14-06-2012,00:00:00,0.00,-888.88,-888.88,0.1242,1.289,91.800,0.1,0.356,0.742,1.099,4.303
14-06-2012,01:00:00,0.00,-888.88,-888.88,0.1242,1.235,95.600,0.6,0.356,0.742,1.099,4.303
14-06-2012,02:00:00,0.00,-888.88,-888.88,0.1238,1.398,97.900,1.1,0.356,0.742,1.099,4.297
14-06-2012,03:00:00,0.00,-888.88,-888.88,0.1238,1.235,95.100,0.5,0.356,0.742,1.099,4.297
14-06-2012,04:00:00,0.00,-888.88,-888.88,0.1238,1.507,95.300,0.8,0.356,0.742,1.099,4.297
14-06-2012,05:00:00,0.00,-888.88,-888.88,0.1242,1.235,98.400,1.0,0.356,0.742,1.099,4.297
14-06-2012,06:00:00,0.00,-888.88,-888.88,0.1280,1.099,99.800,1.1,0.356,0.742,1.099,4.291
14-06-2012,07:00:00,0.00,-888.88,-888.88,0.1255,1.071,100.000,1.1,0.356,0.742,1.099,4.291
14-06-2012,08:00:00,0.51,-888.88,-888.88,0.1238,1.262,100.000,1.3,0.384,0.742,1.099,4.291
14-06-2012,09:00:00,0.00,-888.88,-888.88,0.1255,1.262,100.000,1.3,0.384,0.742,1.099,4.315
14-06-2012,10:00:00,0.25,-888.88,-888.88,0.1259,1.262,100.000,1.3,0.384,0.742,1.099,4.393
14-06-2012,11:00:00,0.00,-888.88,-888.88,0.1251,1.507,100.000,1.5,0.356,0.742,1.099,4.363
14-06-2012,12:00:00,0.25,-888.88,-888.88,0.1268,1.344,100.000,1.3,0.356,0.742,1.099,4.393
14-06-2012,13:00:00,0.00,-888.88,-888.88,0.1297,1.289,100.000,1.3,0.356,0.742,1.099,4.363
14-06-2012,14:00:00,0.00,-888.88,-888.88,0.1314,1.697,100.000,1.7,0.356,0.715,1.071,4.375
14-06-2012,15:00:00,0.00,-888.88,-888.88,0.1340,1.670,100.000,1.7,0.384,0.715,1.071,4.369
14-06-2012,16:00:00,0.00,-888.88,-888.88,0.1357,1.751,99.300,1.7,0.384,0.715,1.071,4.351
14-06-2012,17:00:00,0.00,-888.88,-888.88,0.1365,1.588,98.100,1.3,0.384,0.715,1.071,4.333
14-06-2012,18:00:00,0.00,-888.88,-888.88,0.1374,1.643,97.700,1.3,0.412,0.715,1.044,4.321
14-06-2012,19:00:00,0.00,-888.88,-888.88,0.1382,1.670,97.500,1.3,0.412,0.715,1.044,4.321
14-06-2012,20:00:00,0.00,-888.88,-888.88,0.1386,1.967,98.200,1.7,0.412,0.715,1.044,4.315
14-06-2012,21:00:00,0.00,-888.88,-888.88,0.1391,1.805,99.300,1.7,0.412,0.715,1.044,4.303
14-06-2012,22:00:00,0.00,-888.88,-888.88,0.1399,2.021,100.000,2.0,0.439,0.715,1.044,4.303
14-06-2012,23:00:00,0.76,-888.88,-888.88,0.1416,2.047,99.800,2.0,0.439,0.715,1.044,4.297
15-06-2012,00:00:00,3.30,-888.88,-888.88,0.1510,1.751,100.000,1.7,0.412,0.687,1.017,4.297
15-06-2012,01:00:00,1.78,-888.88,-888.88,0.1628,2.182,100.000,2.2,0.412,0.687,0.989,4.291
15-06-2012,02:00:00,4.83,-888.88,-888.88,0.1696,1.832,100.000,1.8,0.384,0.660,0.962,4.291
15-06-2012,03:00:00,4.83,-888.88,-888.88,0.1768,1.940,100.000,1.9,0.384,0.605,0.907,4.291
15-06-2012,04:00:00,0.51,-888.88,-888.88,0.1641,2.316,100.000,2.3,0.356,0.577,0.852,4.291
15-06-2012,05:00:00,0.76,-888.88,-888.88,0.1586,2.236,100.000,2.2,0.356,0.577,0.852,4.291
15-06-2012,06:00:00,0.25,-888.88,-888.88,0.1560,2.021,100.000,2.0,0.384,0.577,0.852,4.291
15-06-2012,07:00:00,0.00,-888.88,-888.88,0.1531,1.940,100.000,1.9,0.412,0.577,0.852,4.291
15-06-2012,08:00:00,0.25,-888.88,-888.88,0.1514,1.615,100.000,1.6,0.412,0.605,0.852,4.291
15-06-2012,09:00:00,0.00,-888.88,-888.88,0.1505,1.017,100.000,1.0,0.412,0.605,0.852,4.291
15-06-2012,10:00:00,0.00,-888.88,-888.88,0.1493,0.907,100.000,0.9,0.439,0.605,0.880,4.363
15-06-2012,11:00:00,0.00,-888.88,-888.88,0.1480,0.962,100.000,1.0,0.439,0.632,0.880,4.369
15-06-2012,12:00:00,0.00,-888.88,-888.88,0.1467,0.934,100.000,0.9,0.467,0.632,0.880,4.357
15-06-2012,13:00:00,0.51,-888.88,-888.88,0.1459,0.687,100.000,0.7,0.467,0.632,0.907,4.351
15-06-2012,14:00:00,2.29,-888.88,-888.88,0.1450,0.550,100.000,0.5,0.467,0.632,0.907,4.387
15-06-2012,15:00:00,0.51,-888.88,-888.88,0.1450,0.051,100.000,0.0,0.495,0.660,0.907,4.363
15-06-2012,16:00:00,0.00,-888.88,-888.88,0.1446,0.190,99.500,0.1,0.495,0.660,0.907,4.363
15-06-2012,17:00:00,0.25,-888.88,-888.88,0.1437,-0.032,97.800,-0.3,0.495,0.660,0.934,4.339
15-06-2012,18:00:00,0.00,-888.88,-888.88,0.1429,-0.311,98.700,-0.5,0.522,0.660,0.934,4.321
15-06-2012,19:00:00,0.00,-888.88,-888.88,0.1420,-0.395,99.600,-0.5,0.522,0.687,0.934,4.309
15-06-2012,20:00:00,0.00,-888.88,-888.88,0.1416,-0.648,99.800,-0.7,0.522,0.687,0.962,4.303
15-06-2012,21:00:00,0.00,-888.88,-888.88,0.1403,-0.789,99.100,-0.9,0.550,0.687,0.962,4.297
15-06-2012,22:00:00,0.00,-888.88,-888.88,0.1395,-1.157,99.000,-1.3,0.550,0.715,0.962,4.291
15-06-2012,23:00:00,0.00,-888.88,-888.88,0.1391,-1.584,98.400,-1.8,0.550,0.715,0.962,4.291
16-06-2012,00:00:00,0.00,-888.88,-888.88,0.1382,-1.842,97.400,-2.2,0.550,0.715,0.989,4.291
16-06-2012,01:00:00,0.00,-888.88,-888.88,0.1378,-1.986,98.400,-2.2,0.550,0.742,0.989,4.291
16-06-2012,02:00:00,0.00,-888.88,-888.88,0.1374,-2.073,98.300,-2.3,0.522,0.742,0.989,4.285
16-06-2012,03:00:00,0.00,-888.88,-888.88,0.1370,-1.584,99.800,-1.6,0.495,0.742,0.989,4.285
16-06-2012,04:00:00,0.00,-888.88,-888.88,0.1365,-1.185,98.100,-1.5,0.467,0.742,1.017,4.285
16-06-2012,05:00:00,0.00,-888.88,-888.88,0.1365,-0.732,93.600,-1.6,0.439,0.742,1.017,4.285
16-06-2012,06:00:00,0.00,-888.88,-888.88,0.1361,-0.676,93.700,-1.6,0.412,0.742,1.017,4.279
16-06-2012,07:00:00,0.00,-888.88,-888.88,0.1357,-0.339,93.600,-1.2,0.412,0.742,1.044,4.279
16-06-2012,08:00:00,0.00,-888.88,-888.88,0.1353,-0.199,91.900,-1.4,0.412,0.742,1.044,4.279
16-06-2012,09:00:00,0.00,-888.88,-888.88,0.1348,-0.171,93.200,-1.1,0.412,0.742,1.044,4.351
16-06-2012,10:00:00,0.00,-888.88,-888.88,0.1348,-0.507,95.700,-1.1,0.412,0.742,1.017,4.357
16-06-2012,11:00:00,0.00,-888.88,-888.88,0.1344,-0.004,95.800,-0.6,0.412,0.742,1.044,4.387
16-06-2012,12:00:00,0.00,-888.88,-888.88,0.1344,-0.395,97.200,-0.8,0.439,0.742,1.044,4.363
16-06-2012,13:00:00,0.00,-888.88,-888.88,0.1340,-0.060,98.200,-0.3,0.467,0.742,1.044,4.381
16-06-2012,14:00:00,0.00,-888.88,-888.88,0.1336,-0.143,98.700,-0.3,0.467,0.742,1.044,4.381
16-06-2012,15:00:00,0.00,-888.88,-888.88,0.1331,-0.116,98.900,-0.3,0.495,0.742,1.044,4.375
16-06-2012,16:00:00,0.00,-888.88,-888.88,0.1331,-0.088,99.600,-0.1,0.495,0.770,1.044,4.363
16-06-2012,17:00:00,0.00,-888.88,-888.88,0.1327,-0.032,99.400,-0.1,0.495,0.742,1.044,4.333
16-06-2012,18:00:00,0.00,-888.88,-888.88,0.1327,0.051,97.900,-0.2,0.522,0.770,1.071,4.321
16-06-2012,19:00:00,0.00,-888.88,-888.88,0.1323,-0.199,97.600,-0.5,0.522,0.770,1.071,4.309
16-06-2012,20:00:00,0.00,-888.88,-888.88,0.1323,-0.116,96.600,-0.6,0.550,0.770,1.071,4.303
16-06-2012,21:00:00,0.00,-888.88,-888.88,0.1319,0.107,96.600,-0.4,0.550,0.770,1.071,4.297
16-06-2012,22:00:00,0.00,-888.88,-888.88,0.1319,0.024,98.900,-0.1,0.550,0.770,1.071,4.291
16-06-2012,23:00:00,0.00,-888.88,-888.88,0.1319,-0.004,99.900,-0.0,0.577,0.770,1.071,4.291
17-06-2012,00:00:00,0.00,-888.88,-888.88,0.1314,0.190,100.000,0.2,0.577,0.797,1.071,4.291
17-06-2012,01:00:00,0.51,-888.88,-888.88,0.1314,0.051,100.000,0.0,0.577,0.797,1.099,4.291
17-06-2012,02:00:00,0.25,-888.88,-888.88,0.1314,-0.004,100.000,-0.0,0.605,0.797,1.099,4.291
17-06-2012,03:00:00,0.25,-888.88,-888.88,0.1310,-0.060,100.000,-0.1,0.632,0.825,1.126,4.285
17-06-2012,04:00:00,0.00,-888.88,-888.88,0.1314,-0.116,100.000,-0.1,0.605,0.797,1.099,4.285
17-06-2012,05:00:00,0.00,-888.88,-888.88,0.1314,-0.116,100.000,-0.1,0.605,0.797,1.099,4.285
17-06-2012,06:00:00,0.00,-888.88,-888.88,0.1310,-0.032,100.000,-0.0,0.632,0.797,1.099,4.285
17-06-2012,07:00:00,0.00,-888.88,-888.88,0.1306,-0.060,100.000,-0.1,0.632,0.797,1.099,4.279
17-06-2012,08:00:00,0.00,-888.88,-888.88,0.1306,-0.088,100.000,-0.1,0.632,0.825,1.126,4.279
17-06-2012,09:00:00,0.00,-888.88,-888.88,0.1306,-0.088,100.000,-0.1,0.632,0.825,1.126,4.363
17-06-2012,10:00:00,0.25,-888.88,-888.88,0.1306,-0.060,100.000,-0.1,0.632,0.825,1.126,4.406
17-06-2012,11:00:00,1.78,-888.88,-888.88,0.1306,-0.060,100.000,-0.1,0.632,0.825,1.126,4.363
17-06-2012,12:00:00,0.25,-888.88,-888.88,0.1306,-0.032,100.000,-0.0,0.632,0.825,1.126,4.381
17-06-2012,13:00:00,0.25,-888.88,-888.88,0.1306,0.051,100.000,0.0,0.660,0.825,1.126,4.387
17-06-2012,14:00:00,0.00,-888.88,-888.88,0.1306,0.079,100.000,0.1,0.660,0.825,1.126,4.381
17-06-2012,15:00:00,0.25,-888.88,-888.88,0.1306,0.246,100.000,0.2,0.660,0.825,1.126,4.393
17-06-2012,16:00:00,0.25,-888.88,-888.88,0.1310,0.329,100.000,0.3,0.660,0.825,1.153,4.363
17-06-2012,17:00:00,0.25,-888.88,-888.88,0.1323,0.356,100.000,0.4,0.660,0.852,1.153,4.333
17-06-2012,18:00:00,0.25,-888.88,-888.88,0.1327,0.577,100.000,0.6,0.660,0.825,1.153,4.321
17-06-2012,19:00:00,0.51,-888.88,-888.88,0.1336,0.577,100.000,0.6,0.660,0.825,1.153,4.315
17-06-2012,20:00:00,0.00,-888.88,-888.88,0.1340,0.632,100.000,0.6,0.660,0.825,1.153,4.303
17-06-2012,21:00:00,0.25,-888.88,-888.88,0.1344,0.577,100.000,0.6,0.660,0.825,1.153,4.297
17-06-2012,22:00:00,0.00,-888.88,-888.88,0.1348,0.467,100.000,0.5,0.660,0.825,1.153,4.291
17-06-2012,23:00:00,0.00,-888.88,-888.88,0.1353,0.190,100.000,0.2,0.660,0.825,1.153,4.291
18-06-2012,00:00:00,0.00,-888.88,-888.88,0.1357,-0.311,99.900,-0.3,0.660,0.825,1.153,4.291
18-06-2012,01:00:00,0.00,-888.88,-888.88,0.1361,-0.845,98.700,-1.0,0.660,0.825,1.153,4.291
18-06-2012,02:00:00,0.00,-888.88,-888.88,0.1357,-0.930,95.800,-1.5,0.687,0.852,1.153,4.285
18-06-2012,03:00:00,0.00,-888.88,-888.88,0.1357,-0.451,90.500,-1.8,0.687,0.852,1.153,4.285
18-06-2012,04:00:00,0.00,-888.88,-888.88,0.1357,-1.356,86.900,-3.3,0.687,0.852,1.153,4.285
18-06-2012,05:00:00,0.00,-888.88,-888.88,0.1353,-1.556,82.800,-4.1,0.715,0.880,1.180,4.279
18-06-2012,06:00:00,0.00,-888.88,-888.88,0.1344,-1.242,71.100,-5.8,0.715,0.880,1.180,4.273
18-06-2012,07:00:00,0.00,-888.88,-888.88,0.1344,-0.620,61.800,-7.0,0.742,0.880,1.180,4.273
18-06-2012,08:00:00,0.00,-888.88,-888.88,0.1336,0.907,52.900,-7.6,0.715,0.880,1.180,4.393
18-06-2012,09:00:00,0.00,-888.88,-888.88,0.1336,2.823,42.500,-8.7,0.660,0.852,1.153,4.363
18-06-2012,10:00:00,0.00,-888.88,-888.88,0.1331,3.564,48.600,-6.3,0.632,0.852,1.153,4.387
18-06-2012,11:00:00,0.00,-888.88,-888.88,0.1327,3.591,50.900,-5.6,0.577,0.852,1.153,4.363
18-06-2012,12:00:00,0.00,-888.88,-888.88,0.1319,-0.171,85.300,-2.3,0.605,0.852,1.180,4.393
18-06-2012,13:00:00,0.00,-888.88,-888.88,0.1319,-0.902,95.200,-1.6,0.632,0.852,1.180,4.381
18-06-2012,14:00:00,0.00,-888.88,-888.88,0.1314,-0.958,99.100,-1.1,0.660,0.852,1.180,4.375
18-06-2012,15:00:00,0.00,-888.88,-888.88,0.1314,-0.902,99.600,-1.0,0.660,0.852,1.180,4.393
18-06-2012,16:00:00,0.00,-888.88,-888.88,0.1314,-0.930,99.700,-1.0,0.660,0.880,1.180,4.369
18-06-2012,17:00:00,0.00,-888.88,-888.88,0.1310,-0.760,100.000,-0.8,0.687,0.880,1.180,4.339
18-06-2012,18:00:00,0.00,-888.88,-888.88,0.1306,-0.563,100.000,-0.6,0.687,0.880,1.180,4.327
18-06-2012,19:00:00,0.00,-888.88,-888.88,0.1306,-0.760,100.000,-0.8,0.687,0.880,1.180,4.321
18-06-2012,20:00:00,0.00,-888.88,-888.88,0.1306,-0.986,100.000,-1.0,0.687,0.880,1.180,4.315
18-06-2012,21:00:00,0.00,-888.88,-888.88,0.1306,-0.227,98.800,-0.4,0.715,0.880,1.180,4.303
18-06-2012,22:00:00,0.00,-888.88,-888.88,0.1306,-0.143,99.700,-0.2,0.715,0.880,1.180,4.303
18-06-2012,23:00:00,0.00,-888.88,-888.88,0.1302,0.051,100.000,0.0,0.715,0.880,1.180,4.297
19-06-2012,00:00:00,0.76,-888.88,-888.88,0.1302,0.273,100.000,0.3,0.715,0.907,1.180,4.291
19-06-2012,01:00:00,0.76,-888.88,-888.88,0.1306,0.660,100.000,0.7,0.715,0.907,1.180,4.291
19-06-2012,02:00:00,0.51,-888.88,-888.88,0.1314,1.235,100.000,1.2,0.715,0.907,1.180,4.291
19-06-2012,03:00:00,0.51,-888.88,-888.88,0.1331,0.852,100.000,0.8,0.687,0.907,1.180,4.291
19-06-2012,04:00:00,0.25,-888.88,-888.88,0.1348,1.017,100.000,1.0,0.687,0.880,1.180,4.291
19-06-2012,05:00:00,0.51,-888.88,-888.88,0.1361,0.989,100.000,1.0,0.687,0.880,1.180,4.291
