"Date","Time, GMT+11:00","Water Content, m³/m³ (LGR S/N: 9832566, SEN S/N: 9833752, LBL: 10cmBG)","Temp, °C (LGR S/N: 9832566, SEN S/N: 10284205)","RH, % (LGR S/N: 9832566, SEN S/N: 10284205)","DewPt, °C (LGR S/N: 9832566, SEN S/N: 10284205)"
15/07/16,17:49:33,0.2509,0.907,100.000,0.9
15/07/16,18:49:34,0.2509,0.907,100.000,0.9
15/07/16,19:49:35,0.2509,0.907,100.000,0.9
15/07/16,20:49:36,0.2509,0.907,100.000,0.9
15/07/16,21:49:37,0.2509,0.907,100.000,0.9
15/07/16,22:49:38,0.2509,0.907,100.000,0.9
15/07/16,23:49:39,0.2509,0.907,100.000,0.9
16/07/16,00:49:40,0.2509,0.907,100.000,0.9
16/07/16,01:49:41,0.2501,0.907,100.000,0.9
16/07/16,02:49:42,0.2509,0.880,100.000,0.9
16/07/16,03:49:43,0.2501,0.880,100.000,0.9
16/07/16,04:49:44,0.2509,0.880,100.000,0.9
16/07/16,05:49:45,0.2509,0.880,100.000,0.9
16/07/16,06:49:46,0.2509,0.880,100.000,0.9
16/07/16,07:49:47,0.2501,0.880,100.000,0.9
16/07/16,08:49:48,0.2501,0.852,100.000,0.8
16/07/16,09:49:49,0.2501,0.852,100.000,0.8
16/07/16,10:49:50,0.2509,0.852,100.000,0.8
16/07/16,11:49:51,0.2501,0.852,100.000,0.8
16/07/16,12:49:52,0.2501,0.852,100.000,0.8
16/07/16,13:49:53,0.2501,0.852,100.000,0.8
16/07/16,14:49:54,0.2501,0.852,100.000,0.8
16/07/16,15:49:55,0.2501,0.852,100.000,0.8
16/07/16,16:49:56,0.2501,0.852,100.000,0.8
16/07/16,17:49:57,0.2501,0.852,100.000,0.8
16/07/16,18:49:58,0.2501,0.852,100.000,0.8
16/07/16,19:49:59,0.2501,0.852,100.000,0.8
16/07/16,20:50:00,0.2501,0.852,100.000,0.8
16/07/16,21:50:01,0.2501,0.852,100.000,0.8
16/07/16,22:50:02,0.2501,0.852,100.000,0.8
16/07/16,23:50:03,0.2501,0.825,100.000,0.8
17/07/16,00:50:04,0.2501,0.825,100.000,0.8
17/07/16,01:50:05,0.2501,0.825,100.000,0.8
17/07/16,02:50:06,0.2501,0.825,100.000,0.8
17/07/16,03:50:07,0.2501,0.825,100.000,0.8
17/07/16,04:50:08,0.2501,0.797,100.000,0.8
17/07/16,05:50:09,0.2494,0.797,100.000,0.8
17/07/16,06:50:10,0.2501,0.797,100.000,0.8
17/07/16,07:50:11,0.2501,0.797,100.000,0.8
17/07/16,08:50:12,0.2501,0.797,100.000,0.8
17/07/16,09:50:13,0.2494,0.797,100.000,0.8
17/07/16,10:50:14,0.2501,0.797,100.000,0.8
17/07/16,11:50:15,0.2494,0.797,100.000,0.8
17/07/16,12:50:16,0.2501,0.797,100.000,0.8
17/07/16,13:50:17,0.2494,0.797,100.000,0.8
17/07/16,14:50:18,0.2494,0.797,100.000,0.8
17/07/16,15:50:19,0.2494,0.797,100.000,0.8
17/07/16,16:50:20,0.2494,0.825,100.000,0.8
17/07/16,17:50:21,0.2494,0.825,100.000,0.8
17/07/16,18:50:22,0.2494,0.825,100.000,0.8
17/07/16,19:50:23,0.2494,0.825,100.000,0.8
17/07/16,20:50:24,0.2494,0.825,100.000,0.8
17/07/16,21:50:25,0.2494,0.825,100.000,0.8
17/07/16,22:50:26,0.2494,0.825,100.000,0.8
17/07/16,23:50:27,0.2494,0.825,100.000,0.8
18/07/16,00:50:28,0.2494,0.825,100.000,0.8
18/07/16,01:50:29,0.2494,0.825,100.000,0.8
18/07/16,02:50:30,0.2494,0.825,100.000,0.8
18/07/16,03:50:31,0.2487,0.825,100.000,0.8
18/07/16,04:50:32,0.2494,0.825,100.000,0.8
18/07/16,05:50:33,0.2494,0.825,100.000,0.8
18/07/16,06:50:34,0.2494,0.825,100.000,0.8
18/07/16,07:50:35,0.2494,0.825,100.000,0.8
18/07/16,08:50:36,0.2494,0.825,100.000,0.8
18/07/16,09:50:37,0.2494,0.825,100.000,0.8
18/07/16,10:50:38,0.2494,0.825,100.000,0.8
18/07/16,11:50:39,0.2494,0.825,100.000,0.8
18/07/16,12:50:40,0.2494,0.825,100.000,0.8
18/07/16,13:50:41,0.2494,0.852,100.000,0.8
18/07/16,14:50:42,0.2494,0.852,100.000,0.8
18/07/16,15:50:43,0.2494,0.852,100.000,0.8
18/07/16,16:50:44,0.2494,0.880,100.000,0.9
18/07/16,17:50:45,0.2494,0.880,100.000,0.9
18/07/16,18:50:46,0.2501,0.880,100.000,0.9
18/07/16,19:50:47,0.2523,0.880,100.000,0.9
18/07/16,20:50:48,0.2596,0.907,100.000,0.9
18/07/16,21:50:49,0.2748,0.907,100.000,0.9
18/07/16,22:50:50,0.2828,0.907,100.000,0.9
18/07/16,23:50:51,0.2857,0.907,100.000,0.9
19/07/16,00:50:52,0.2872,0.907,100.000,0.9
19/07/16,01:50:53,0.2886,0.907,100.000,0.9
19/07/16,02:50:54,0.2879,0.907,100.000,0.9
19/07/16,03:50:55,0.2843,0.880,100.000,0.9
19/07/16,04:50:56,0.2792,0.880,100.000,0.9
19/07/16,05:50:57,0.2756,0.880,100.000,0.9
19/07/16,06:50:58,0.2734,0.880,100.000,0.9
19/07/16,07:50:59,0.2712,0.880,100.000,0.9
19/07/16,08:51:00,0.2690,0.880,100.000,0.9
19/07/16,09:51:01,0.2683,0.880,100.000,0.9
19/07/16,10:51:02,0.2668,0.880,100.000,0.9
19/07/16,11:51:03,0.2661,0.880,100.000,0.9
19/07/16,12:51:04,0.2654,0.907,100.000,0.9
19/07/16,13:51:05,0.2676,0.934,100.000,0.9
19/07/16,14:51:06,0.2712,0.934,100.000,0.9
19/07/16,15:51:07,0.2748,0.962,100.000,1.0
19/07/16,16:51:08,0.2777,0.989,100.000,1.0
19/07/16,17:51:09,0.2785,0.989,100.000,1.0
19/07/16,18:51:10,0.2770,0.962,100.000,1.0
19/07/16,19:51:11,0.2756,0.934,100.000,0.9
19/07/16,20:51:12,0.2734,0.907,100.000,0.9
19/07/16,21:51:13,0.2719,0.907,100.000,0.9
19/07/16,22:51:14,0.2705,0.880,100.000,0.9
19/07/16,23:51:15,0.2690,0.880,100.000,0.9
20/07/16,00:51:16,0.2676,0.880,100.000,0.9
20/07/16,01:51:17,0.2668,0.880,100.000,0.9
20/07/16,02:51:18,0.2654,0.880,100.000,0.9
20/07/16,03:51:19,0.2647,0.880,100.000,0.9
20/07/16,04:51:20,0.2639,0.880,100.000,0.9
20/07/16,05:51:21,0.2632,0.880,100.000,0.9
20/07/16,06:51:22,0.2625,0.907,100.000,0.9
20/07/16,07:51:23,0.2618,0.880,100.000,0.9
20/07/16,08:51:24,0.2618,0.880,100.000,0.9
20/07/16,09:51:25,0.2610,0.880,100.000,0.9
20/07/16,10:51:26,0.2610,0.907,100.000,0.9
20/07/16,11:51:27,0.2603,0.934,100.000,0.9
20/07/16,12:51:28,0.2603,1.017,100.000,1.0
20/07/16,13:51:29,0.2596,1.017,100.000,1.0
20/07/16,14:51:30,0.2596,1.044,100.000,1.0
20/07/16,15:51:31,0.2596,1.126,100.000,1.1
20/07/16,16:51:32,0.2596,1.126,100.000,1.1
20/07/16,17:51:33,0.2603,1.071,100.000,1.1
20/07/16,18:51:34,0.2610,1.017,100.000,1.0
20/07/16,19:51:35,0.2618,0.989,100.000,1.0
20/07/16,20:51:36,0.2618,0.962,100.000,1.0
20/07/16,21:51:37,0.2625,0.934,100.000,0.9
20/07/16,22:51:38,0.2625,0.962,100.000,1.0
20/07/16,23:51:39,0.2618,0.962,100.000,1.0
21/07/16,00:51:40,0.2618,0.962,100.000,1.0
21/07/16,01:51:41,0.2618,0.989,100.000,1.0
21/07/16,02:51:42,0.2618,0.962,100.000,1.0
21/07/16,03:51:43,0.2610,0.962,100.000,1.0
21/07/16,04:51:44,0.2610,0.934,100.000,0.9
21/07/16,05:51:45,0.2610,0.962,100.000,1.0
21/07/16,06:51:46,0.2603,0.989,100.000,1.0
21/07/16,07:51:47,0.2603,1.017,100.000,1.0
21/07/16,08:51:48,0.2596,1.044,100.000,1.0
21/07/16,09:51:49,0.2596,1.126,100.000,1.1
21/07/16,10:51:50,0.2596,1.208,100.000,1.2
21/07/16,11:51:51,0.2596,1.208,100.000,1.2
21/07/16,12:51:52,0.2603,1.262,100.000,1.3
21/07/16,13:51:53,0.2625,1.289,100.000,1.3
21/07/16,14:51:54,0.2763,1.425,100.000,1.4
21/07/16,15:51:55,0.2857,1.371,100.000,1.4
21/07/16,16:51:56,0.2872,1.480,100.000,1.5
21/07/16,17:51:57,0.2865,1.398,100.000,1.4
21/07/16,18:51:58,0.2843,1.289,100.000,1.3
21/07/16,19:51:59,0.2821,1.289,100.000,1.3
21/07/16,20:52:00,0.2799,1.262,100.000,1.3
21/07/16,21:52:01,0.2785,1.208,100.000,1.2
21/07/16,22:52:02,0.2770,1.126,100.000,1.1
21/07/16,23:52:03,0.2770,1.180,100.000,1.2
22/07/16,00:52:04,0.2770,1.262,100.000,1.3
22/07/16,01:52:05,0.2806,1.425,100.000,1.4
22/07/16,02:52:06,0.2836,1.534,100.000,1.5
22/07/16,03:52:07,0.2865,1.643,100.000,1.6
22/07/16,04:52:08,0.2894,1.859,100.000,1.9
22/07/16,05:52:09,0.2937,2.021,100.000,2.0
22/07/16,06:52:10,0.3053,2.182,100.000,2.2
22/07/16,07:52:11,0.3518,2.155,100.000,2.2
22/07/16,08:52:12,0.3366,2.850,100.000,2.8
22/07/16,09:52:13,0.3518,3.301,100.000,3.3
22/07/16,10:52:14,0.3671,3.406,100.000,3.4
22/07/16,11:52:15,0.3591,3.354,100.000,3.4
22/07/16,12:52:16,0.3533,3.327,100.000,3.3
22/07/16,13:52:17,0.3315,2.770,100.000,2.8
22/07/16,14:52:18,0.3300,2.101,100.000,2.1
22/07/16,15:52:19,0.3329,1.615,100.000,1.6
22/07/16,16:52:20,0.3126,1.180,100.000,1.2
22/07/16,17:52:21,0.3003,0.989,100.000,1.0
22/07/16,18:52:22,0.2915,0.880,100.000,0.9
22/07/16,19:52:23,0.2857,0.825,100.000,0.8
22/07/16,20:52:24,0.2821,0.742,100.000,0.7
22/07/16,21:52:25,0.2792,0.715,100.000,0.7
22/07/16,22:52:26,0.2777,0.605,100.000,0.6
22/07/16,23:52:27,0.2785,0.550,100.000,0.5
23/07/16,00:52:28,0.2785,0.522,100.000,0.5
23/07/16,01:52:29,0.2777,0.550,100.000,0.5
23/07/16,02:52:30,0.2763,0.550,100.000,0.5
23/07/16,03:52:31,0.2748,0.522,100.000,0.5
23/07/16,04:52:32,0.2741,0.522,100.000,0.5
23/07/16,05:52:33,0.2727,0.495,100.000,0.5
23/07/16,06:52:34,0.2719,0.495,100.000,0.5
23/07/16,07:52:35,0.2712,0.467,100.000,0.5
23/07/16,08:52:36,0.2705,0.467,100.000,0.5
23/07/16,09:52:37,0.2698,0.467,100.000,0.5
23/07/16,10:52:38,0.2690,0.467,100.000,0.5
23/07/16,11:52:39,0.2683,0.467,100.000,0.5
23/07/16,12:52:40,0.2676,0.467,100.000,0.5
23/07/16,13:52:41,0.2668,0.467,100.000,0.5
23/07/16,14:52:42,0.2661,0.467,100.000,0.5
23/07/16,15:52:43,0.2654,0.467,100.000,0.5
23/07/16,16:52:44,0.2654,0.467,100.000,0.5
23/07/16,17:52:45,0.2647,0.467,100.000,0.5
23/07/16,18:52:46,0.2647,0.467,100.000,0.5
23/07/16,19:52:47,0.2639,0.439,100.000,0.4
23/07/16,20:52:48,0.2639,0.439,100.000,0.4
23/07/16,21:52:49,0.2632,0.439,100.000,0.4
23/07/16,22:52:50,0.2632,0.439,100.000,0.4
23/07/16,23:52:51,0.2625,0.439,100.000,0.4
24/07/16,00:52:52,0.2625,0.439,100.000,0.4
24/07/16,01:52:53,0.2618,0.439,100.000,0.4
24/07/16,02:52:54,0.2618,0.439,100.000,0.4
24/07/16,03:52:55,0.2610,0.439,100.000,0.4
24/07/16,04:52:56,0.2610,0.439,100.000,0.4
24/07/16,05:52:57,0.2610,0.412,100.000,0.4
24/07/16,06:52:58,0.2603,0.412,100.000,0.4
24/07/16,07:52:59,0.2603,0.412,100.000,0.4
24/07/16,08:53:00,0.2603,0.412,100.000,0.4
24/07/16,09:53:01,0.2596,0.384,100.000,0.4
24/07/16,10:53:02,0.2596,0.412,100.000,0.4
24/07/16,11:53:03,0.2596,0.412,100.000,0.4
24/07/16,12:53:04,0.2589,0.412,100.000,0.4
24/07/16,13:53:05,0.2589,0.412,100.000,0.4
24/07/16,14:53:06,0.2589,0.439,100.000,0.4
24/07/16,15:53:07,0.2581,0.439,100.000,0.4
24/07/16,16:53:08,0.2581,0.439,100.000,0.4
24/07/16,17:53:09,0.2581,0.439,100.000,0.4
24/07/16,18:53:10,0.2581,0.439,100.000,0.4
24/07/16,19:53:11,0.2574,0.412,100.000,0.4
24/07/16,20:53:12,0.2574,0.439,100.000,0.4
24/07/16,21:53:13,0.2574,0.439,100.000,0.4
24/07/16,22:53:14,0.2574,0.439,100.000,0.4
24/07/16,23:53:15,0.2574,0.439,100.000,0.4
25/07/16,00:53:16,0.2567,0.439,100.000,0.4
25/07/16,01:53:17,0.2567,0.439,100.000,0.4
25/07/16,02:53:18,0.2567,0.439,100.000,0.4
25/07/16,03:53:19,0.2560,0.467,100.000,0.5
25/07/16,04:53:20,0.2567,0.467,100.000,0.5
25/07/16,05:53:21,0.2560,0.467,100.000,0.5
25/07/16,06:53:22,0.2560,0.467,100.000,0.5
25/07/16,07:53:23,0.2560,0.467,100.000,0.5
25/07/16,08:53:24,0.2560,0.467,100.000,0.5
25/07/16,09:53:25,0.2560,0.467,100.000,0.5
25/07/16,10:53:26,0.2552,0.467,100.000,0.5
25/07/16,11:53:27,0.2552,0.495,100.000,0.5
25/07/16,12:53:28,0.2552,0.495,100.000,0.5
25/07/16,13:53:29,0.2545,0.495,100.000,0.5
25/07/16,14:53:30,0.2552,0.495,100.000,0.5
25/07/16,15:53:31,0.2545,0.522,100.000,0.5
25/07/16,16:53:32,0.2545,0.522,100.000,0.5
25/07/16,17:53:33,0.2545,0.522,100.000,0.5
25/07/16,18:53:34,0.2545,0.522,100.000,0.5
25/07/16,19:53:35,0.2545,0.522,100.000,0.5
25/07/16,20:53:36,0.2538,0.522,100.000,0.5
25/07/16,21:53:37,0.2538,0.550,100.000,0.5
25/07/16,22:53:38,0.2538,0.550,100.000,0.5
25/07/16,23:53:39,0.2538,0.550,100.000,0.5
26/07/16,00:53:40,0.2538,0.550,100.000,0.5
26/07/16,01:53:41,0.2538,0.577,100.000,0.6
26/07/16,02:53:42,0.2538,0.577,100.000,0.6
26/07/16,03:53:43,0.2538,0.577,100.000,0.6
26/07/16,04:53:44,0.2530,0.577,100.000,0.6
26/07/16,05:53:45,0.2530,0.577,100.000,0.6
26/07/16,06:53:46,0.2530,0.605,100.000,0.6
26/07/16,07:53:47,0.2530,0.605,100.000,0.6
26/07/16,08:53:48,0.2530,0.577,100.000,0.6
26/07/16,09:53:49,0.2523,0.605,100.000,0.6
26/07/16,10:53:50,0.2523,0.577,100.000,0.6
26/07/16,11:53:51,0.2523,0.605,100.000,0.6
26/07/16,12:53:52,0.2523,0.577,100.000,0.6
26/07/16,13:53:53,0.2523,0.605,100.000,0.6
26/07/16,14:53:54,0.2523,0.605,100.000,0.6
26/07/16,15:53:55,0.2523,0.605,100.000,0.6
26/07/16,16:53:56,0.2523,0.605,100.000,0.6
26/07/16,17:53:57,0.2516,0.605,100.000,0.6
26/07/16,18:53:58,0.2516,0.605,100.000,0.6
26/07/16,19:53:59,0.2516,0.605,100.000,0.6
26/07/16,20:54:00,0.2516,0.605,100.000,0.6
26/07/16,21:54:01,0.2516,0.632,100.000,0.6
26/07/16,22:54:02,0.2516,0.632,100.000,0.6
26/07/16,23:54:03,0.2516,0.632,100.000,0.6
27/07/16,00:54:04,0.2509,0.632,100.000,0.6
27/07/16,01:54:05,0.2509,0.632,100.000,0.6
27/07/16,02:54:06,0.2509,0.632,100.000,0.6
27/07/16,03:54:07,0.2509,0.632,100.000,0.6
27/07/16,04:54:08,0.2509,0.632,100.000,0.6
27/07/16,05:54:09,0.2509,0.632,100.000,0.6
27/07/16,06:54:10,0.2509,0.632,100.000,0.6
27/07/16,07:54:11,0.2509,0.660,100.000,0.7
27/07/16,08:54:12,0.2509,0.660,100.000,0.7
27/07/16,09:54:13,0.2509,0.660,100.000,0.7
27/07/16,10:54:14,0.2501,0.660,100.000,0.7
27/07/16,11:54:15,0.2501,0.660,100.000,0.7
27/07/16,12:54:16,0.2501,0.660,100.000,0.7
27/07/16,13:54:17,0.2501,0.660,100.000,0.7
27/07/16,14:54:18,0.2501,0.687,100.000,0.7
27/07/16,15:54:19,0.2494,0.687,100.000,0.7
27/07/16,16:54:20,0.2501,0.687,100.000,0.7
27/07/16,17:54:21,0.2501,0.687,100.000,0.7
27/07/16,18:54:22,0.2494,0.687,100.000,0.7
27/07/16,19:54:23,0.2494,0.687,100.000,0.7
27/07/16,20:54:24,0.2494,0.687,100.000,0.7
27/07/16,21:54:25,0.2494,0.687,100.000,0.7
27/07/16,22:54:26,0.2494,0.715,100.000,0.7
27/07/16,23:54:27,0.2494,0.687,100.000,0.7
28/07/16,00:54:28,0.2494,0.715,100.000,0.7
28/07/16,01:54:29,0.2494,0.715,100.000,0.7
28/07/16,02:54:30,0.2494,0.715,100.000,0.7
28/07/16,03:54:31,0.2487,0.715,100.000,0.7
28/07/16,04:54:32,0.2487,0.715,100.000,0.7
28/07/16,05:54:33,0.2487,0.715,100.000,0.7
28/07/16,06:54:34,0.2487,0.715,100.000,0.7
28/07/16,07:54:35,0.2487,0.715,100.000,0.7
28/07/16,08:54:36,0.2480,0.715,100.000,0.7
28/07/16,09:54:37,0.2487,0.715,100.000,0.7
28/07/16,10:54:38,0.2480,0.715,100.000,0.7
28/07/16,11:54:39,0.2480,0.742,100.000,0.7
28/07/16,12:54:40,0.2480,0.742,100.000,0.7
28/07/16,13:54:41,0.2480,0.742,100.000,0.7
28/07/16,14:54:42,0.2480,0.742,100.000,0.7
28/07/16,15:54:43,0.2480,0.742,100.000,0.7
28/07/16,16:54:44,0.2480,0.742,100.000,0.7
28/07/16,17:54:45,0.2472,0.742,100.000,0.7
28/07/16,18:54:46,0.2472,0.742,100.000,0.7
28/07/16,19:54:47,0.2472,0.742,100.000,0.7
28/07/16,20:54:48,0.2472,0.770,100.000,0.8
28/07/16,21:54:49,0.2472,0.770,100.000,0.8
28/07/16,22:54:50,0.2465,0.770,100.000,0.8
28/07/16,23:54:51,0.2472,0.770,100.000,0.8
29/07/16,00:54:52,0.2472,0.770,100.000,0.8
29/07/16,01:54:53,0.2465,0.770,100.000,0.8
29/07/16,02:54:54,0.2472,0.770,100.000,0.8
29/07/16,03:54:55,0.2472,0.770,100.000,0.8
29/07/16,04:54:56,0.2472,0.770,100.000,0.8
29/07/16,05:54:57,0.2465,0.770,100.000,0.8
29/07/16,06:54:58,0.2465,0.770,100.000,0.8
29/07/16,07:54:59,0.2465,0.770,100.000,0.8
29/07/16,08:55:00,0.2465,0.770,100.000,0.8
29/07/16,09:55:01,0.2465,0.770,100.000,0.8
29/07/16,10:55:02,0.2465,0.770,100.000,0.8
29/07/16,11:55:03,0.2465,0.770,100.000,0.8
29/07/16,12:55:04,0.2465,0.797,100.000,0.8
29/07/16,13:55:05,0.2465,0.797,100.000,0.8
29/07/16,14:55:06,0.2465,0.797,100.000,0.8
29/07/16,15:55:07,0.2465,0.797,100.000,0.8
29/07/16,16:55:08,0.2458,0.797,100.000,0.8
29/07/16,17:55:09,0.2458,0.797,100.000,0.8
29/07/16,18:55:10,0.2458,0.797,100.000,0.8
29/07/16,19:55:11,0.2458,0.797,100.000,0.8
29/07/16,20:55:12,0.2458,0.825,100.000,0.8
29/07/16,21:55:13,0.2458,0.825,100.000,0.8
29/07/16,22:55:14,0.2458,0.825,100.000,0.8
29/07/16,23:55:15,0.2458,0.825,100.000,0.8
30/07/16,00:55:16,0.2458,0.825,100.000,0.8
30/07/16,01:55:17,0.2458,0.825,100.000,0.8
30/07/16,02:55:18,0.2458,0.825,100.000,0.8
30/07/16,03:55:19,0.2458,0.852,100.000,0.8
30/07/16,04:55:20,0.2451,0.852,100.000,0.8
30/07/16,05:55:21,0.2458,0.852,100.000,0.8
30/07/16,06:55:22,0.2458,0.852,100.000,0.8
30/07/16,07:55:23,0.2458,0.852,100.000,0.8
30/07/16,08:55:24,0.2451,0.852,100.000,0.8
30/07/16,09:55:25,0.2458,0.852,100.000,0.8
30/07/16,10:55:26,0.2458,0.852,100.000,0.8
30/07/16,11:55:27,0.2458,0.852,100.000,0.8
30/07/16,12:55:28,0.2458,0.852,100.000,0.8
30/07/16,13:55:29,0.2458,0.852,100.000,0.8
30/07/16,14:55:30,0.2458,0.852,100.000,0.8
30/07/16,15:55:31,0.2451,0.880,100.000,0.9
30/07/16,16:55:32,0.2458,0.880,100.000,0.9
30/07/16,17:55:33,0.2458,0.880,100.000,0.9
30/07/16,18:55:34,0.2458,0.880,100.000,0.9
30/07/16,19:55:35,0.2458,0.880,100.000,0.9
30/07/16,20:55:36,0.2458,0.880,100.000,0.9
30/07/16,21:55:37,0.2458,0.880,100.000,0.9
30/07/16,22:55:38,0.2458,0.880,100.000,0.9
30/07/16,23:55:39,0.2458,0.880,100.000,0.9
31/07/16,00:55:40,0.2458,0.880,100.000,0.9
31/07/16,01:55:41,0.2458,0.880,100.000,0.9
31/07/16,02:55:42,0.2458,0.880,100.000,0.9
31/07/16,03:55:43,0.2458,0.880,100.000,0.9
31/07/16,04:55:44,0.2458,0.880,100.000,0.9
31/07/16,05:55:45,0.2465,0.880,100.000,0.9
31/07/16,06:55:46,0.2458,0.880,100.000,0.9
31/07/16,07:55:47,0.2458,0.880,100.000,0.9
31/07/16,08:55:48,0.2458,0.880,100.000,0.9
31/07/16,09:55:49,0.2465,0.880,100.000,0.9
31/07/16,10:55:50,0.2465,0.907,100.000,0.9
31/07/16,11:55:51,0.2465,0.907,100.000,0.9
31/07/16,12:55:52,0.2465,0.880,100.000,0.9
31/07/16,13:55:53,0.2465,0.907,100.000,0.9
31/07/16,14:55:54,0.2472,0.907,100.000,0.9
31/07/16,15:55:55,0.2472,0.907,100.000,0.9
31/07/16,16:55:56,0.2472,0.907,100.000,0.9
31/07/16,17:55:57,0.2472,0.907,100.000,0.9
31/07/16,18:55:58,0.2472,0.907,100.000,0.9
31/07/16,19:55:59,0.2472,0.907,100.000,0.9
31/07/16,20:56:00,0.2472,0.907,100.000,0.9
31/07/16,21:56:01,0.2472,0.907,100.000,0.9
31/07/16,22:56:02,0.2472,0.907,100.000,0.9
31/07/16,23:56:03,0.2472,0.907,100.000,0.9
01/08/16,00:56:04,0.2480,0.907,100.000,0.9
01/08/16,01:56:05,0.2480,0.907,100.000,0.9
01/08/16,02:56:06,0.2480,0.907,100.000,0.9
01/08/16,03:56:07,0.2487,0.907,100.000,0.9
01/08/16,04:56:08,0.2487,0.907,100.000,0.9
01/08/16,05:56:09,0.2487,0.907,100.000,0.9
01/08/16,06:56:10,0.2487,0.907,100.000,0.9
01/08/16,07:56:11,0.2494,0.907,100.000,0.9
01/08/16,08:56:12,0.2501,0.907,100.000,0.9
01/08/16,09:56:13,0.2538,0.907,100.000,0.9
01/08/16,10:56:14,0.2618,0.907,100.000,0.9
01/08/16,11:56:15,0.2683,0.907,100.000,0.9
01/08/16,12:56:16,0.2712,0.907,100.000,0.9
01/08/16,13:56:17,0.2712,0.907,100.000,0.9
01/08/16,14:56:18,0.2712,0.907,100.000,0.9
01/08/16,15:56:19,0.2705,0.907,100.000,0.9
01/08/16,16:56:20,0.2705,0.907,100.000,0.9
01/08/16,17:56:21,0.2705,0.907,100.000,0.9
01/08/16,18:56:22,0.2712,0.907,100.000,0.9
01/08/16,19:56:23,0.2712,0.907,100.000,0.9
01/08/16,20:56:24,0.2727,0.907,100.000,0.9
01/08/16,21:56:25,0.2727,0.907,100.000,0.9
01/08/16,22:56:26,0.2727,0.907,100.000,0.9
01/08/16,23:56:27,0.2727,0.907,100.000,0.9
02/08/16,00:56:28,0.2727,0.880,100.000,0.9
02/08/16,01:56:29,0.2727,0.880,100.000,0.9
02/08/16,02:56:30,0.2727,0.880,100.000,0.9
02/08/16,03:56:31,0.2727,0.880,100.000,0.9
02/08/16,04:56:32,0.2727,0.880,100.000,0.9
02/08/16,05:56:33,0.2719,0.880,100.000,0.9
02/08/16,06:56:34,0.2712,0.880,100.000,0.9
02/08/16,07:56:35,0.2712,0.880,100.000,0.9
02/08/16,08:56:36,0.2705,0.880,100.000,0.9
02/08/16,09:56:37,0.2705,0.907,100.000,0.9
02/08/16,10:56:38,0.2698,0.880,100.000,0.9
02/08/16,11:56:39,0.2698,0.907,100.000,0.9
02/08/16,12:56:40,0.2690,0.907,100.000,0.9
02/08/16,13:56:41,0.2683,0.880,100.000,0.9
02/08/16,14:56:42,0.2683,0.907,100.000,0.9
02/08/16,15:56:43,0.2676,0.880,100.000,0.9
02/08/16,16:56:44,0.2676,0.907,100.000,0.9
02/08/16,17:56:45,0.2676,0.907,100.000,0.9
02/08/16,18:56:46,0.2676,0.907,100.000,0.9
02/08/16,19:56:47,0.2668,0.907,100.000,0.9
02/08/16,20:56:48,0.2661,0.907,100.000,0.9
02/08/16,21:56:49,0.2661,0.907,100.000,0.9
02/08/16,22:56:50,0.2654,0.907,100.000,0.9
02/08/16,23:56:51,0.2654,0.907,100.000,0.9
03/08/16,00:56:52,0.2654,0.907,100.000,0.9
03/08/16,01:56:53,0.2647,0.907,100.000,0.9
03/08/16,02:56:54,0.2647,0.907,100.000,0.9
03/08/16,03:56:55,0.2639,0.907,100.000,0.9
03/08/16,04:56:56,0.2639,0.907,100.000,0.9
03/08/16,05:56:57,0.2639,0.907,100.000,0.9
03/08/16,06:56:58,0.2639,0.907,100.000,0.9
03/08/16,07:56:59,0.2632,0.907,100.000,0.9
03/08/16,08:57:00,0.2632,0.907,100.000,0.9
03/08/16,09:57:01,0.2632,0.907,100.000,0.9
03/08/16,10:57:02,0.2625,0.907,100.000,0.9
03/08/16,11:57:03,0.2625,0.907,100.000,0.9
03/08/16,12:57:04,0.2625,0.934,100.000,0.9
03/08/16,13:57:05,0.2625,0.934,100.000,0.9
03/08/16,14:57:06,0.2625,0.934,100.000,0.9
03/08/16,15:57:07,0.2625,0.934,100.000,0.9
03/08/16,16:57:08,0.2618,0.934,100.000,0.9
03/08/16,17:57:09,0.2618,0.934,100.000,0.9
03/08/16,18:57:10,0.2618,0.934,100.000,0.9
03/08/16,19:57:11,0.2618,0.934,100.000,0.9
03/08/16,20:57:12,0.2610,0.934,100.000,0.9
03/08/16,21:57:13,0.2610,0.934,100.000,0.9
03/08/16,22:57:14,0.2610,0.934,100.000,0.9
03/08/16,23:57:15,0.2610,0.934,100.000,0.9
04/08/16,00:57:16,0.2610,0.934,100.000,0.9
04/08/16,01:57:17,0.2610,0.934,100.000,0.9
04/08/16,02:57:18,0.2610,0.934,100.000,0.9
04/08/16,03:57:19,0.2610,0.934,100.000,0.9
04/08/16,04:57:20,0.2610,0.934,100.000,0.9
04/08/16,05:57:21,0.2603,0.934,100.000,0.9
04/08/16,06:57:22,0.2603,0.934,100.000,0.9
04/08/16,07:57:23,0.2603,0.934,100.000,0.9
04/08/16,08:57:24,0.2603,0.934,100.000,0.9
04/08/16,09:57:25,0.2603,0.934,100.000,0.9
04/08/16,10:57:26,0.2603,0.934,100.000,0.9
04/08/16,11:57:27,0.2603,0.934,100.000,0.9
04/08/16,12:57:28,0.2596,0.962,100.000,1.0
04/08/16,13:57:29,0.2596,0.962,100.000,1.0
