"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 707051)","Gust Speed, m/s (SEN S/N: 707051)","Wind Direction, ¿ (SEN S/N: 707051)"
13-07-2004,23:39:04,0.00,1.071,1.208,0.880,0.577,-2.44,76.75,-6.0,1.2,4.64,7.24,0.0
14-07-2004,01:39:04,0.00,1.071,1.208,0.880,0.577,-2.44,68.75,-7.4,1.2,4.82,9.46,0.0
14-07-2004,03:39:04,0.00,1.071,1.208,0.880,0.577,-2.44,56.25,-10.0,1.2,0.56,9.83,0.0
14-07-2004,05:39:04,0.00,1.071,1.208,0.880,0.577,-2.90,66.75,-8.2,1.2,2.04,11.50,0.0
14-07-2004,07:39:04,0.00,1.071,1.208,0.880,0.577,-3.37,81.25,-6.1,6.2,0.93,10.02,0.0
14-07-2004,09:39:04,0.00,1.071,1.208,0.880,0.577,-3.37,100.00,-3.4,418.7,4.82,14.84,0.0
14-07-2004,11:39:04,0.00,1.071,1.208,0.880,0.577,-1.51,100.00,-1.5,978.7,0.19,14.66,0.0
14-07-2004,13:39:04,0.00,1.071,1.208,0.880,0.577,-1.06,100.00,-1.1,1106.2,4.27,13.54,0.0
14-07-2004,15:39:04,0.00,1.071,1.208,0.880,0.577,-1.06,100.00,-1.1,641.2,0.93,9.65,0.0
14-07-2004,17:39:04,0.00,1.071,1.208,0.880,0.577,-1.51,100.00,-1.5,93.7,4.27,8.35,0.0
14-07-2004,19:39:04,0.00,1.071,1.208,0.880,0.577,-1.97,100.00,-2.0,1.2,3.71,7.79,0.0
14-07-2004,21:39:04,0.00,1.071,1.208,0.880,0.577,-1.06,100.00,-1.1,1.2,3.34,7.24,0.0
14-07-2004,23:39:04,0.00,1.071,1.208,0.880,0.577,-1.06,100.00,-1.1,1.2,4.82,8.72,0.0
15-07-2004,01:39:04,0.00,1.071,1.208,0.880,0.577,-1.51,100.00,-1.5,1.2,4.82,10.76,0.0
15-07-2004,03:39:04,0.00,1.071,1.208,0.880,0.577,-1.97,100.00,-2.0,1.2,0.00,0.00,0.0
15-07-2004,05:39:04,0.00,1.071,1.208,0.880,0.577,-1.97,100.00,-2.0,1.2,0.00,0.00,0.0
15-07-2004,07:39:04,0.00,1.071,1.208,0.880,0.577,-1.97,100.00,-2.0,3.7,0.00,0.00,0.0
15-07-2004,09:39:04,0.00,1.071,1.208,0.880,0.577,-1.97,100.00,-2.0,273.7,0.56,6.86,0.0
15-07-2004,11:39:04,0.00,1.071,1.208,0.880,0.577,-1.06,100.00,-1.1,891.2,2.97,7.79,0.0
15-07-2004,13:39:04,0.00,1.071,1.208,0.880,0.605,-1.06,100.00,-1.1,1058.7,1.30,9.65,0.0
15-07-2004,15:39:04,0.00,1.071,1.208,0.880,0.605,-1.51,100.00,-1.5,533.7,0.19,9.46,0.0
15-07-2004,17:39:04,0.00,1.071,1.208,0.880,0.577,-1.97,100.00,-2.0,103.7,4.45,8.35,0.0
15-07-2004,19:39:04,0.00,1.071,1.208,0.880,0.577,-2.44,100.00,-2.4,1.2,4.45,9.09,0.0
15-07-2004,21:39:04,0.00,1.071,1.208,0.880,0.577,-3.37,100.00,-3.4,1.2,0.00,9.46,0.0
15-07-2004,23:39:04,0.00,1.071,1.208,0.880,0.577,-2.90,100.00,-2.9,1.2,4.64,7.79,0.0
16-07-2004,01:39:04,0.00,1.071,1.208,0.880,0.577,-3.37,100.00,-3.4,1.2,0.74,9.09,0.0
16-07-2004,03:39:04,0.00,1.071,1.208,0.880,0.577,-3.85,100.00,-3.9,1.2,2.60,11.87,0.0
16-07-2004,05:39:04,0.25,1.071,1.208,0.880,0.577,-3.37,100.00,-3.4,1.2,0.00,13.92,0.0
16-07-2004,07:39:04,0.00,1.071,1.208,0.880,0.577,-3.37,100.00,-3.4,3.7,1.67,16.88,0.0
16-07-2004,09:39:04,0.00,1.071,1.208,0.880,0.577,-2.90,100.00,-2.9,226.2,1.67,18.18,0.0
16-07-2004,11:39:04,0.00,1.071,1.208,0.880,0.605,-2.44,100.00,-2.4,506.2,1.48,17.44,0.0
16-07-2004,13:39:04,0.00,1.071,1.208,0.880,0.605,-2.44,100.00,-2.4,628.7,0.56,17.07,0.0
16-07-2004,15:39:04,0.00,1.071,1.208,0.880,0.605,-2.44,100.00,-2.4,401.2,1.30,22.45,0.0
16-07-2004,17:39:04,0.00,1.071,1.208,0.880,0.577,-2.90,100.00,-2.9,81.2,1.48,22.08,0.0
16-07-2004,19:39:04,0.00,1.071,1.208,0.880,0.577,-2.44,100.00,-2.4,1.2,1.48,18.92,0.0
16-07-2004,21:39:04,0.00,1.071,1.208,0.880,0.577,-1.97,100.00,-2.0,1.2,0.00,18.18,0.0
16-07-2004,23:39:04,0.00,1.071,1.208,0.880,0.577,-2.44,100.00,-2.4,1.2,3.34,16.51,0.0
17-07-2004,01:39:04,0.00,1.071,1.208,0.880,0.577,-2.90,100.00,-2.9,1.2,1.30,14.10,0.0
17-07-2004,03:39:04,0.00,1.071,1.208,0.880,0.577,-2.90,100.00,-2.9,1.2,2.60,8.35,0.0
17-07-2004,05:39:04,0.00,1.071,1.208,0.880,0.577,-3.37,100.00,-3.4,1.2,2.23,10.58,0.0
17-07-2004,07:39:04,0.00,1.071,1.208,0.880,0.605,-3.37,100.00,-3.4,1.2,3.15,12.80,0.0
17-07-2004,09:39:04,0.00,1.071,1.208,0.880,0.605,-3.37,100.00,-3.4,213.7,4.27,14.10,0.0
17-07-2004,11:39:04,0.00,1.071,1.208,0.880,0.605,-3.85,100.00,-3.9,541.2,1.67,19.85,0.0
17-07-2004,13:39:04,0.00,1.071,1.208,0.880,0.605,-3.85,100.00,-3.9,563.7,1.48,19.48,0.0
17-07-2004,15:39:04,0.00,1.071,1.208,0.880,0.605,-5.31,100.00,-5.3,603.7,3.71,20.41,0.0
17-07-2004,17:39:04,0.00,1.071,1.208,0.880,0.605,-6.31,100.00,-6.3,136.2,3.15,21.34,0.0
17-07-2004,19:39:04,0.00,1.071,1.208,0.880,0.605,-6.82,100.00,-6.8,1.2,2.41,19.85,0.0
17-07-2004,21:39:04,0.00,1.071,1.208,0.880,0.605,-7.33,100.00,-7.3,1.2,0.93,18.18,0.0
17-07-2004,23:39:04,0.00,1.071,1.208,0.880,0.605,-7.33,100.00,-7.3,1.2,1.11,18.00,0.0
18-07-2004,01:39:04,0.00,1.071,1.208,0.880,0.605,-7.33,100.00,-7.3,1.2,2.04,19.30,0.0
18-07-2004,03:39:04,0.51,1.071,1.208,0.880,0.605,-7.33,100.00,-7.3,1.2,2.78,20.41,0.0
18-07-2004,05:39:04,0.00,1.071,1.208,0.880,0.605,-6.82,100.00,-6.8,1.2,0.74,18.55,0.0
18-07-2004,07:39:04,0.00,1.071,1.208,0.880,0.605,-6.82,100.00,-6.8,3.7,1.11,18.92,0.0
18-07-2004,09:39:04,0.00,1.071,1.208,0.880,0.577,-5.81,100.00,-5.8,283.7,0.93,17.81,0.0
18-07-2004,11:39:04,0.00,1.071,1.208,0.852,0.577,-5.81,100.00,-5.8,733.7,1.48,19.30,0.0
18-07-2004,13:39:04,0.00,1.044,1.208,0.852,0.550,-5.31,100.00,-5.3,958.7,4.08,15.21,0.0
18-07-2004,15:39:04,0.00,1.044,1.180,0.852,0.522,-5.81,100.00,-5.8,556.2,3.34,13.73,0.0
18-07-2004,17:39:04,0.00,1.044,1.180,0.852,0.522,-5.81,100.00,-5.8,121.2,3.34,12.99,0.0
18-07-2004,19:39:04,0.00,1.044,1.180,0.852,0.495,-6.31,100.00,-6.3,1.2,3.15,13.36,0.0
18-07-2004,21:39:04,0.00,1.044,1.180,0.852,0.495,-6.31,100.00,-6.3,1.2,2.78,11.87,0.0
18-07-2004,23:39:04,0.00,1.044,1.180,0.825,0.495,-6.82,100.00,-6.8,1.2,3.34,12.62,0.0
19-07-2004,01:39:04,0.00,1.044,1.180,0.825,0.467,-6.31,100.00,-6.3,1.2,3.34,11.87,0.0
19-07-2004,03:39:04,0.00,1.044,1.180,0.825,0.439,-6.31,100.00,-6.3,1.2,2.60,11.32,0.0
19-07-2004,05:39:04,0.00,1.044,1.153,0.825,0.439,-6.31,100.00,-6.3,1.2,1.11,10.02,0.0
19-07-2004,07:39:04,0.00,1.044,1.153,0.825,0.412,-6.82,100.00,-6.8,3.7,4.64,8.16,0.0
19-07-2004,09:39:04,0.00,1.044,1.153,0.825,0.412,-5.81,100.00,-5.8,313.7,3.90,7.05,0.0
19-07-2004,11:39:04,0.00,1.017,1.153,0.797,0.412,-4.33,100.00,-4.3,916.2,4.27,7.05,0.0
19-07-2004,13:39:04,1.02,1.017,1.153,0.797,0.384,-1.51,100.00,-1.5,1143.7,4.27,9.09,0.0
19-07-2004,15:39:04,0.00,1.017,1.153,0.797,0.384,-0.61,100.00,-0.6,818.7,4.27,8.16,0.0
19-07-2004,17:39:04,0.00,0.989,1.153,0.797,0.384,-1.97,93.75,-2.8,191.2,4.27,8.16,0.0
19-07-2004,19:39:04,0.00,0.989,1.153,0.770,0.384,-1.97,88.75,-3.6,1.2,4.45,6.86,0.0
19-07-2004,21:39:04,0.00,0.989,1.126,0.770,0.384,-1.51,66.75,-6.9,1.2,4.64,8.35,0.0
19-07-2004,23:39:04,0.00,0.989,1.126,0.770,0.384,-2.44,63.25,-8.5,1.2,2.41,6.49,0.0
20-07-2004,01:39:04,0.00,0.989,1.126,0.770,0.356,-1.51,53.75,-9.7,1.2,0.93,2.97,0.0
20-07-2004,03:39:04,0.00,0.989,1.126,0.742,0.329,-1.51,54.25,-9.5,1.2,0.93,3.34,0.0
20-07-2004,05:39:04,0.00,0.962,1.126,0.742,0.273,-2.44,62.75,-8.6,1.2,1.11,4.64,0.0
20-07-2004,07:39:04,0.00,0.962,1.126,0.742,0.218,-1.51,60.25,-8.2,3.7,0.56,2.23,0.0
20-07-2004,09:39:04,0.00,0.934,1.099,0.715,0.163,0.29,48.75,-9.2,446.2,0.74,4.08,0.0
20-07-2004,11:39:04,0.00,0.934,1.099,0.715,0.135,2.46,47.75,-7.5,1006.2,2.23,4.08,0.0
20-07-2004,13:39:04,0.00,0.934,1.099,0.687,0.107,2.46,54.75,-5.7,1148.7,2.78,5.01,0.0
20-07-2004,15:39:04,0.00,0.934,1.071,0.687,0.079,2.89,59.25,-4.3,826.2,1.86,3.53,0.0
20-07-2004,17:39:04,0.00,0.907,1.071,0.687,0.107,-1.06,79.75,-4.1,196.2,1.48,3.53,0.0
20-07-2004,19:39:04,0.00,0.907,1.071,0.660,0.135,-1.97,82.75,-4.5,1.2,0.74,1.48,0.0
20-07-2004,21:39:04,0.00,0.907,1.071,0.660,0.135,-1.51,51.25,-10.3,1.2,0.74,1.86,0.0
20-07-2004,23:39:04,0.00,0.880,1.044,0.632,0.135,-3.37,42.25,-14.4,1.2,0.37,1.48,0.0
21-07-2004,01:39:04,0.00,0.880,1.044,0.632,0.107,-1.06,26.75,-17.8,1.2,0.37,2.23,0.0
21-07-2004,03:39:04,0.00,0.880,1.044,0.632,0.051,-1.06,27.25,-17.6,1.2,0.37,2.78,0.0
21-07-2004,05:39:04,0.00,0.852,1.017,0.605,0.024,-1.97,24.75,-19.5,1.2,0.56,1.86,0.0
21-07-2004,07:39:04,0.00,0.852,1.017,0.605,0.024,-1.06,21.25,-20.5,6.2,0.56,1.48,0.0
21-07-2004,09:39:04,0.00,0.852,1.017,0.577,-0.004,2.03,21.25,-17.9,456.2,0.37,1.67,0.0
21-07-2004,11:39:04,0.00,0.825,0.989,0.577,-0.004,4.57,22.25,-15.2,1008.7,0.37,0.93,0.0
21-07-2004,13:39:04,0.00,0.825,0.989,0.550,-0.004,3.74,55.75,-4.3,1078.7,0.56,1.30,0.0
21-07-2004,15:39:04,0.00,0.797,0.989,0.550,-0.032,2.89,76.75,-0.8,826.2,0.37,2.41,0.0
21-07-2004,17:39:04,0.00,0.797,0.962,0.522,-0.032,-1.97,100.00,-2.0,196.2,2.23,4.08,0.0
21-07-2004,19:39:04,0.00,0.770,0.962,0.495,-0.032,-3.85,94.25,-4.6,1.2,1.30,3.71,0.0
21-07-2004,21:39:04,0.00,0.770,0.934,0.495,-0.032,-0.61,29.75,-16.1,1.2,0.56,1.67,0.0
21-07-2004,23:39:04,0.00,0.742,0.934,0.495,-0.032,-2.44,31.75,-17.0,1.2,0.93,2.60,0.0
22-07-2004,01:39:04,0.00,0.742,0.934,0.467,-0.032,-2.44,30.25,-17.5,1.2,1.30,3.34,0.0
22-07-2004,03:39:04,0.00,0.715,0.907,0.467,-0.032,-1.51,75.25,-5.3,1.2,3.90,7.42,0.0
22-07-2004,05:39:04,0.00,0.715,0.907,0.439,-0.032,-3.37,78.25,-6.6,1.2,2.04,5.75,0.0
22-07-2004,07:39:04,0.00,0.687,0.880,0.439,-0.032,-4.33,82.25,-6.9,6.2,0.93,2.97,0.0
22-07-2004,09:39:04,0.00,0.687,0.880,0.412,-0.060,-1.51,85.25,-3.7,451.2,3.34,7.05,0.0
22-07-2004,11:39:04,0.00,0.660,0.880,0.412,-0.060,0.73,71.75,-3.8,1016.2,2.04,8.91,0.0
22-07-2004,13:39:04,0.00,0.660,0.852,0.384,-0.060,1.60,77.75,-1.9,1156.2,0.00,7.79,0.0
22-07-2004,15:39:04,0.00,0.632,0.852,0.384,-0.060,0.73,83.25,-1.8,836.2,4.27,7.61,0.0
22-07-2004,17:39:04,0.00,0.632,0.825,0.356,-0.060,-0.61,81.25,-3.4,203.7,4.64,7.05,0.0
22-07-2004,19:39:04,0.00,0.605,0.825,0.356,-0.060,-0.61,50.25,-9.7,1.2,4.64,8.16,0.0
22-07-2004,21:39:04,0.00,0.605,0.825,0.329,-0.060,-1.51,66.25,-7.0,1.2,1.48,10.20,0.0
22-07-2004,23:39:04,0.00,0.605,0.797,0.329,-0.060,-1.51,84.75,-3.7,1.2,0.93,10.20,0.0
23-07-2004,01:39:04,0.00,0.577,0.797,0.329,-0.060,-1.97,100.00,-2.0,1.2,3.71,15.40,0.0
23-07-2004,03:39:04,0.00,0.577,0.770,0.301,-0.060,-1.51,100.00,-1.5,1.2,1.11,16.33,0.0
23-07-2004,05:39:04,0.00,0.577,0.770,0.301,-0.060,-1.06,100.00,-1.1,1.2,2.78,17.25,0.0
23-07-2004,07:39:04,0.00,0.550,0.770,0.301,-0.060,-1.06,100.00,-1.1,1.2,2.78,16.88,0.0
23-07-2004,09:39:04,0.00,0.550,0.770,0.273,-0.060,-1.06,100.00,-1.1,133.7,2.23,16.70,0.0
23-07-2004,11:39:04,0.00,0.550,0.742,0.273,-0.060,-0.61,100.00,-0.6,386.2,2.60,16.14,0.0
23-07-2004,13:39:04,0.00,0.522,0.742,0.273,-0.060,-0.61,100.00,-0.6,426.2,5.01,17.81,0.0
23-07-2004,15:39:04,0.00,0.522,0.715,0.273,-0.060,-0.16,100.00,-0.2,311.2,3.53,13.92,0.0
23-07-2004,17:39:04,0.25,0.522,0.715,0.273,-0.060,-1.06,100.00,-1.1,56.2,0.56,17.81,0.0
23-07-2004,19:39:04,10.92,0.495,0.715,0.246,-0.060,-1.06,100.00,-1.1,1.2,4.08,20.97,0.0
23-07-2004,21:39:04,0.00,0.495,0.715,0.246,-0.032,-1.51,100.00,-1.5,1.2,4.64,21.52,0.0
23-07-2004,23:39:04,0.51,0.495,0.715,0.246,-0.032,-0.16,100.00,-0.2,1.2,0.74,25.60,0.0
24-07-2004,01:39:04,0.00,0.495,0.715,0.273,-0.032,-0.16,100.00,-0.2,1.2,0.93,25.23,0.0
24-07-2004,03:39:04,0.00,0.495,0.715,0.273,-0.032,-0.16,100.00,-0.2,1.2,3.53,25.79,0.0
24-07-2004,05:39:04,0.00,0.495,0.715,0.273,-0.032,-0.61,100.00,-0.6,1.2,2.04,19.85,0.0
24-07-2004,07:39:04,0.00,0.495,0.715,0.273,-0.032,-1.06,100.00,-1.1,3.7,0.37,17.44,0.0
24-07-2004,09:39:04,0.00,0.495,0.715,0.273,-0.032,-1.06,100.00,-1.1,233.7,0.93,18.55,0.0
24-07-2004,11:39:04,0.00,0.495,0.715,0.273,-0.032,-0.61,100.00,-0.6,623.7,0.00,14.10,0.0
24-07-2004,13:39:04,0.51,0.495,0.687,0.273,-0.004,-0.16,100.00,-0.2,641.2,3.71,13.17,0.0
24-07-2004,15:39:04,3.05,0.495,0.687,0.273,-0.004,-0.16,100.00,-0.2,303.7,0.19,16.51,0.0
24-07-2004,17:39:04,0.51,0.495,0.687,0.273,-0.004,-0.16,100.00,-0.2,46.2,4.45,14.66,0.0
24-07-2004,19:39:04,0.00,0.495,0.687,0.273,-0.004,-0.16,100.00,-0.2,1.2,4.27,16.14,0.0
24-07-2004,21:39:04,0.00,0.495,0.687,0.273,0.024,-0.16,100.00,-0.2,1.2,4.82,15.77,0.0
24-07-2004,23:39:04,0.00,0.522,0.715,0.273,0.024,-0.16,100.00,-0.2,1.2,0.56,15.40,0.0
25-07-2004,01:39:04,0.00,0.522,0.687,0.273,0.051,-0.16,100.00,-0.2,1.2,3.34,13.36,0.0
25-07-2004,03:39:04,0.00,0.522,0.687,0.273,0.051,-0.16,100.00,-0.2,1.2,3.34,14.47,0.0
25-07-2004,05:39:04,0.51,0.522,0.687,0.273,0.079,-0.16,100.00,-0.2,1.2,0.19,17.25,0.0
25-07-2004,07:39:04,0.00,0.522,0.687,0.273,0.107,-0.16,100.00,-0.2,3.7,4.08,15.77,0.0
25-07-2004,09:39:04,2.54,0.522,0.687,0.301,0.135,-0.16,100.00,-0.2,198.7,3.53,15.40,0.0
25-07-2004,11:39:04,7.37,0.522,0.687,0.273,0.163,-0.16,100.00,-0.2,551.2,4.64,16.88,0.0
25-07-2004,13:39:04,5.08,0.522,0.687,0.301,0.163,-0.61,100.00,-0.6,633.7,0.74,18.74,0.0
25-07-2004,15:39:04,0.51,0.522,0.687,0.301,0.190,-1.06,100.00,-1.1,593.7,1.30,16.51,0.0
25-07-2004,17:39:04,0.00,0.550,0.715,0.301,0.190,-0.61,100.00,-0.6,113.7,3.90,15.96,0.0
25-07-2004,19:39:04,0.00,0.550,0.715,0.301,0.218,-0.61,100.00,-0.6,1.2,2.60,13.17,0.0
25-07-2004,21:39:04,0.00,0.550,0.715,0.301,0.218,-1.06,100.00,-1.1,1.2,4.64,16.70,0.0
25-07-2004,23:39:04,0.00,0.550,0.715,0.301,0.218,-1.06,100.00,-1.1,1.2,0.37,15.96,0.0
26-07-2004,01:39:04,0.00,0.550,0.715,0.329,0.246,-1.06,100.00,-1.1,1.2,0.74,17.07,0.0
26-07-2004,03:39:04,0.00,0.550,0.715,0.329,0.246,-1.06,100.00,-1.1,1.2,4.08,15.40,0.0
26-07-2004,05:39:04,0.00,0.550,0.715,0.329,0.246,-0.61,100.00,-0.6,1.2,0.00,0.00,0.0
26-07-2004,07:39:04,0.00,0.550,0.715,0.329,0.246,-1.51,100.00,-1.5,6.2,0.00,0.00,0.0
26-07-2004,09:39:04,0.00,0.550,0.715,0.329,0.246,-0.61,100.00,-0.6,253.7,0.00,0.00,0.0
26-07-2004,11:39:04,1.78,0.550,0.715,0.329,0.273,-0.61,100.00,-0.6,688.7,1.86,12.80,0.0
26-07-2004,13:39:04,0.51,0.550,0.715,0.329,0.273,-0.16,100.00,-0.2,636.2,3.90,9.46,0.0
26-07-2004,15:39:04,0.00,0.550,0.715,0.329,0.273,-0.61,100.00,-0.6,541.2,3.53,7.05,0.0
26-07-2004,17:39:04,0.00,0.577,0.715,0.356,0.273,-1.06,100.00,-1.1,213.7,1.30,3.53,0.0
26-07-2004,19:39:04,0.00,0.577,0.715,0.356,0.273,-1.51,100.00,-1.5,1.2,0.00,0.74,0.0
26-07-2004,21:39:04,0.00,0.577,0.715,0.356,0.273,-1.97,100.00,-2.0,1.2,0.00,0.00,0.0
26-07-2004,23:39:04,0.00,0.577,0.715,0.356,0.273,-1.51,100.00,-1.5,1.2,0.00,0.00,0.0
27-07-2004,01:39:04,0.00,0.577,0.715,0.356,0.273,-1.97,100.00,-2.0,1.2,0.00,0.00,0.0
27-07-2004,03:39:04,0.00,0.577,0.715,0.356,0.273,-2.44,100.00,-2.4,1.2,0.00,0.00,0.0
27-07-2004,05:39:04,0.00,0.605,0.715,0.384,0.273,-3.37,100.00,-3.4,1.2,0.00,0.00,0.0
27-07-2004,07:39:04,0.00,0.605,0.742,0.384,0.273,-3.85,100.00,-3.9,6.2,0.00,0.00,0.0
27-07-2004,09:39:04,0.00,0.605,0.742,0.384,0.301,-1.97,100.00,-2.0,511.2,0.00,0.00,0.0
27-07-2004,11:39:04,0.00,0.605,0.742,0.384,0.301,-1.97,100.00,-2.0,1061.2,0.00,0.00,0.0
27-07-2004,13:39:04,0.00,0.605,0.742,0.384,0.301,-1.51,100.00,-1.5,1193.7,2.23,8.91,0.0
27-07-2004,15:39:04,0.00,0.605,0.742,0.384,0.329,-1.97,100.00,-2.0,621.2,2.23,11.50,0.0
27-07-2004,17:39:04,0.00,0.605,0.742,0.384,0.301,-3.37,100.00,-3.4,126.2,2.60,11.69,0.0
27-07-2004,19:39:04,0.00,0.605,0.770,0.412,0.301,-3.37,100.00,-3.4,1.2,3.34,11.50,0.0
27-07-2004,21:39:04,0.00,0.605,0.770,0.412,0.301,-3.85,100.00,-3.9,1.2,2.78,11.50,0.0
27-07-2004,23:39:04,0.00,0.632,0.770,0.412,0.329,-3.37,100.00,-3.4,1.2,2.41,10.95,0.0
28-07-2004,01:39:04,0.00,0.632,0.770,0.412,0.329,-2.90,100.00,-2.9,1.2,2.41,10.76,0.0
28-07-2004,03:39:04,0.00,0.632,0.770,0.412,0.329,-2.90,100.00,-2.9,1.2,2.04,10.58,0.0
28-07-2004,05:39:04,0.00,0.632,0.770,0.412,0.329,-3.37,100.00,-3.4,1.2,0.74,10.02,0.0
28-07-2004,07:39:04,0.00,0.632,0.770,0.439,0.329,-3.37,100.00,-3.4,8.7,5.01,7.61,0.0
28-07-2004,09:39:04,0.00,0.632,0.770,0.439,0.329,-2.44,100.00,-2.4,301.2,4.45,7.05,0.0
28-07-2004,11:39:04,0.00,0.632,0.770,0.439,0.356,-2.44,100.00,-2.4,661.2,0.37,7.98,0.0
28-07-2004,13:39:04,0.25,0.660,0.770,0.439,0.356,-2.44,100.00,-2.4,698.7,0.74,7.98,0.0
28-07-2004,15:39:04,0.00,0.660,0.770,0.439,0.356,-1.97,100.00,-2.0,433.7,1.30,9.28,0.0
28-07-2004,17:39:04,0.00,0.660,0.797,0.439,0.356,-1.97,100.00,-2.0,76.2,1.30,9.83,0.0
28-07-2004,19:39:04,0.00,0.660,0.797,0.439,0.356,-1.06,100.00,-1.1,1.2,4.64,7.61,0.0
28-07-2004,21:39:04,0.00,0.660,0.797,0.439,0.356,-1.51,100.00,-1.5,1.2,4.27,7.98,0.0
28-07-2004,23:39:04,0.00,0.660,0.797,0.467,0.356,-1.51,100.00,-1.5,1.2,3.53,5.94,0.0
29-07-2004,01:39:04,0.00,0.660,0.797,0.467,0.356,-1.51,100.00,-1.5,1.2,0.93,10.39,0.0
29-07-2004,03:39:04,0.00,0.660,0.797,0.467,0.356,-1.51,100.00,-1.5,1.2,0.37,8.53,0.0
29-07-2004,05:39:04,0.00,0.660,0.797,0.467,0.356,-1.51,100.00,-1.5,1.2,0.00,8.72,0.0
29-07-2004,07:39:04,0.00,0.687,0.797,0.467,0.356,-1.51,100.00,-1.5,8.7,3.90,7.42,0.0
29-07-2004,09:39:04,0.00,0.687,0.797,0.467,0.356,-0.61,100.00,-0.6,316.2,4.08,7.05,0.0
29-07-2004,11:39:04,3.05,0.687,0.825,0.467,0.384,-0.16,100.00,-0.2,913.7,4.64,7.98,0.0
29-07-2004,13:39:04,0.51,0.687,0.825,0.467,0.384,0.29,100.00,0.3,998.7,0.19,7.61,0.0
29-07-2004,15:39:04,0.00,0.687,0.825,0.495,0.384,0.29,100.00,0.3,641.2,3.71,6.12,0.0
29-07-2004,17:39:04,0.00,0.687,0.825,0.495,0.384,-0.16,100.00,-0.2,128.7,2.78,4.82,0.0
29-07-2004,19:39:04,0.00,0.687,0.825,0.495,0.384,-0.61,100.00,-0.6,1.2,2.23,5.01,0.0
29-07-2004,21:39:04,0.00,0.687,0.825,0.495,0.384,-1.51,100.00,-1.5,1.2,3.53,5.75,0.0
29-07-2004,23:39:04,0.00,0.687,0.825,0.495,0.384,-1.97,100.00,-2.0,1.2,3.90,5.38,0.0
30-07-2004,01:39:04,0.00,0.715,0.825,0.495,0.384,-2.90,100.00,-2.9,1.2,4.27,7.61,0.0
30-07-2004,03:39:04,0.00,0.715,0.825,0.495,0.384,-2.90,100.00,-2.9,1.2,4.45,7.42,0.0
30-07-2004,05:39:04,0.00,0.715,0.825,0.495,0.384,-2.44,100.00,-2.4,1.2,2.04,7.79,0.0
30-07-2004,07:39:04,0.00,0.715,0.825,0.495,0.384,-2.44,100.00,-2.4,8.7,0.00,0.00,0.0
30-07-2004,09:39:04,0.00,0.715,0.825,0.495,0.384,-1.06,100.00,-1.1,371.2,0.93,5.94,0.0
30-07-2004,11:39:04,0.00,0.715,0.825,0.495,0.412,-0.16,100.00,-0.2,1008.7,4.82,8.72,0.0
30-07-2004,13:39:04,0.00,0.715,0.825,0.495,0.412,0.29,100.00,0.3,953.7,3.15,5.75,0.0
30-07-2004,15:39:04,0.00,0.715,0.825,0.495,0.412,-1.06,100.00,-1.1,648.7,3.53,5.75,0.0
30-07-2004,17:39:04,0.00,0.715,0.852,0.522,0.412,-1.97,100.00,-2.0,143.7,2.04,4.27,0.0
30-07-2004,19:39:04,0.00,0.715,0.852,0.522,0.412,-2.90,100.00,-2.9,1.2,0.93,3.71,0.0
30-07-2004,21:39:04,0.00,0.715,0.852,0.522,0.412,-5.31,100.00,-5.3,1.2,1.30,2.78,0.0
30-07-2004,23:39:04,0.00,0.715,0.852,0.522,0.412,-5.81,100.00,-5.8,1.2,1.11,2.60,0.0
31-07-2004,01:39:04,0.00,0.715,0.852,0.522,0.412,-7.33,100.00,-7.3,1.2,0.37,1.11,0.0
31-07-2004,03:39:04,0.00,0.742,0.852,0.550,0.412,-6.31,99.75,-6.4,1.2,0.74,2.04,0.0
31-07-2004,05:39:04,0.00,0.742,0.880,0.550,0.412,-5.31,90.25,-6.7,1.2,0.93,1.86,0.0
31-07-2004,07:39:04,0.00,0.742,0.880,0.550,0.412,-5.81,100.00,-5.8,8.7,0.37,2.04,0.0
31-07-2004,09:39:04,0.00,0.742,0.880,0.550,0.412,-1.51,85.25,-3.7,496.2,0.56,2.04,0.0
31-07-2004,11:39:04,0.00,0.742,0.880,0.550,0.439,1.17,99.75,1.1,1078.7,0.37,1.67,0.0
31-07-2004,13:39:04,0.00,0.742,0.852,0.550,0.439,1.60,95.75,1.0,1073.7,0.56,2.04,0.0
31-07-2004,15:39:04,0.00,0.742,0.880,0.550,0.412,1.60,78.25,-1.8,883.7,0.56,2.60,0.0
31-07-2004,17:39:04,0.00,0.742,0.880,0.550,0.356,-1.51,81.25,-4.3,228.7,1.67,3.34,0.0
31-07-2004,19:39:04,0.00,0.742,0.880,0.550,0.301,-2.44,93.75,-3.3,1.2,0.93,2.41,0.0
31-07-2004,21:39:04,0.00,0.770,0.880,0.550,0.273,-3.37,89.75,-4.8,1.2,0.37,1.86,0.0
31-07-2004,23:39:04,0.00,0.742,0.880,0.550,0.273,-3.85,90.25,-5.2,1.2,0.74,2.04,0.0
