SITE,REP,DATE,HOUR,TEMP,
PRO2,1,10/06/12,0,-0.044,
PRO2,1,10/06/12,1,-0.044,
PRO2,1,10/06/12,2,-0.044,
PRO2,1,10/06/12,3,-0.044,
PRO2,1,10/06/12,4,-0.044,
PRO2,1,10/06/12,5,-0.044,
PRO2,1,10/06/12,6,-0.044,
PRO2,1,10/06/12,7,-0.044,
PRO2,1,10/06/12,8,-0.044,
PRO2,1,10/06/12,9,-0.044,
PRO2,1,10/06/12,10,-0.044,
PRO2,1,10/06/12,11,0.019,
PRO2,1,10/06/12,12,0.019,
PRO2,1,10/06/12,13,0.019,
PRO2,1,10/06/12,14,0.019,
PRO2,1,10/06/12,15,0.019,
PRO2,1,10/06/12,16,0.019,
PRO2,1,10/06/12,17,0.019,
PRO2,1,10/06/12,18,-0.044,
PRO2,1,10/06/12,19,-0.044,
PRO2,1,10/06/12,20,-0.044,
PRO2,1,10/06/12,21,-0.044,
PRO2,1,10/06/12,22,-0.044,
PRO2,1,10/06/12,23,-0.107,
PRO2,1,11/06/12,0,-0.107,
PRO2,1,11/06/12,1,-0.233,
PRO2,1,11/06/12,2,-0.297,
PRO2,1,11/06/12,3,-0.423,
PRO2,1,11/06/12,4,-0.612,
PRO2,1,11/06/12,5,-1.054,
PRO2,1,11/06/12,6,-1.748,
PRO2,1,11/06/12,7,-2.316,
PRO2,1,11/06/12,8,-2.758,
PRO2,1,11/06/12,9,-3.074,
PRO2,1,11/06/12,10,-3.263,
PRO2,1,11/06/12,11,-3.326,
PRO2,1,11/06/12,12,-3.263,
PRO2,1,11/06/12,13,-3.137,
PRO2,1,11/06/12,14,-2.884,
PRO2,1,11/06/12,15,-2.758,
PRO2,1,11/06/12,16,-2.568,
PRO2,1,11/06/12,17,-2.442,
PRO2,1,11/06/12,18,-2.442,
PRO2,1,11/06/12,19,-2.568,
PRO2,1,11/06/12,20,-2.695,
PRO2,1,11/06/12,21,-2.758,
PRO2,1,11/06/12,22,-2.947,
PRO2,1,11/06/12,23,-3.137,
PRO2,1,12/06/12,0,-3.326,
PRO2,1,12/06/12,1,-3.452,
PRO2,1,12/06/12,2,-3.642,
PRO2,1,12/06/12,3,-3.768,
PRO2,1,12/06/12,4,-3.895,
PRO2,1,12/06/12,5,-4.021,
PRO2,1,12/06/12,6,-4.084,
PRO2,1,12/06/12,7,-4.21,
PRO2,1,12/06/12,8,-4.274,
PRO2,1,12/06/12,9,-4.274,
PRO2,1,12/06/12,10,-4.21,
PRO2,1,12/06/12,11,-4.147,
PRO2,1,12/06/12,12,-3.895,
PRO2,1,12/06/12,13,-3.516,
PRO2,1,12/06/12,14,-3.263,
PRO2,1,12/06/12,15,-3.01,
PRO2,1,12/06/12,16,-2.758,
PRO2,1,12/06/12,17,-2.695,
PRO2,1,12/06/12,18,-2.695,
PRO2,1,12/06/12,19,-2.758,
PRO2,1,12/06/12,20,-2.821,
PRO2,1,12/06/12,21,-3.01,
PRO2,1,12/06/12,22,-3.2,
PRO2,1,12/06/12,23,-3.389,
PRO2,1,13/06/12,0,-3.579,
PRO2,1,13/06/12,1,-3.768,
PRO2,1,13/06/12,2,-3.895,
PRO2,1,13/06/12,3,-3.958,
PRO2,1,13/06/12,4,-4.021,
PRO2,1,13/06/12,5,-4.084,
PRO2,1,13/06/12,6,-4.021,
PRO2,1,13/06/12,7,-4.021,
PRO2,1,13/06/12,8,-3.958,
PRO2,1,13/06/12,9,-3.895,
PRO2,1,13/06/12,10,-3.768,
PRO2,1,13/06/12,11,-3.579,
PRO2,1,13/06/12,12,-3.326,
PRO2,1,13/06/12,13,-2.947,
PRO2,1,13/06/12,14,-2.632,
PRO2,1,13/06/12,15,-2.316,
PRO2,1,13/06/12,16,-2.127,
PRO2,1,13/06/12,17,-2.063,
PRO2,1,13/06/12,18,-2.127,
PRO2,1,13/06/12,19,-2.253,
PRO2,1,13/06/12,20,-2.442,
PRO2,1,13/06/12,21,-2.632,
PRO2,1,13/06/12,22,-2.821,
PRO2,1,13/06/12,23,-3.01,
PRO2,1,14/06/12,0,-3.2,
PRO2,1,14/06/12,1,-3.263,
PRO2,1,14/06/12,2,-3.2,
PRO2,1,14/06/12,3,-3.01,
PRO2,1,14/06/12,4,-2.758,
PRO2,1,14/06/12,5,-2.568,
PRO2,1,14/06/12,6,-2.316,
PRO2,1,14/06/12,7,-2.063,
PRO2,1,14/06/12,8,-1.748,
PRO2,1,14/06/12,9,-1.432,
PRO2,1,14/06/12,10,-1.054,
PRO2,1,14/06/12,11,-0.612,
PRO2,1,14/06/12,12,-0.17,
PRO2,1,14/06/12,13,-0.107,
PRO2,1,14/06/12,14,-0.044,
PRO2,1,14/06/12,15,-0.044,
PRO2,1,14/06/12,16,-0.044,
PRO2,1,14/06/12,17,-0.044,
PRO2,1,14/06/12,18,-0.107,
PRO2,1,14/06/12,19,-0.107,
PRO2,1,14/06/12,20,-0.044,
PRO2,1,14/06/12,21,-0.107,
PRO2,1,14/06/12,22,-0.044,
PRO2,1,14/06/12,23,-0.044,
PRO2,1,15/06/12,0,-0.044,
PRO2,1,15/06/12,1,-0.044,
PRO2,1,15/06/12,2,-0.044,
PRO2,1,15/06/12,3,-0.044,
PRO2,1,15/06/12,4,-0.044,
PRO2,1,15/06/12,5,-0.044,
PRO2,1,15/06/12,6,-0.044,
PRO2,1,15/06/12,7,-0.044,
PRO2,1,15/06/12,8,-0.044,
PRO2,1,15/06/12,9,-0.044,
PRO2,1,15/06/12,10,0.019,
PRO2,1,15/06/12,11,0.019,
PRO2,1,15/06/12,12,0.019,
PRO2,1,15/06/12,13,0.019,
PRO2,1,15/06/12,14,0.019,
PRO2,1,15/06/12,15,0.019,
PRO2,1,15/06/12,16,0.019,
PRO2,1,15/06/12,17,-0.044,
PRO2,1,15/06/12,18,-0.044,
PRO2,1,15/06/12,19,-0.044,
PRO2,1,15/06/12,20,-0.044,
PRO2,1,15/06/12,21,-0.044,
PRO2,1,15/06/12,22,-0.044,
PRO2,1,15/06/12,23,-0.044,
PRO2,1,16/06/12,0,-0.044,
PRO2,1,16/06/12,1,-0.044,
PRO2,1,16/06/12,2,-0.044,
PRO2,1,16/06/12,3,-0.107,
PRO2,1,16/06/12,4,-0.17,
PRO2,1,16/06/12,5,-0.233,
PRO2,1,16/06/12,6,-0.233,
PRO2,1,16/06/12,7,-0.297,
PRO2,1,16/06/12,8,-0.297,
PRO2,1,16/06/12,9,-0.297,
PRO2,1,16/06/12,10,-0.297,
PRO2,1,16/06/12,11,-0.17,
PRO2,1,16/06/12,12,-0.17,
PRO2,1,16/06/12,13,-0.107,
PRO2,1,16/06/12,14,-0.044,
PRO2,1,16/06/12,15,-0.044,
PRO2,1,16/06/12,16,-0.044,
PRO2,1,16/06/12,17,-0.044,
PRO2,1,16/06/12,18,-0.044,
PRO2,1,16/06/12,19,-0.044,
PRO2,1,16/06/12,20,-0.044,
PRO2,1,16/06/12,21,-0.044,
PRO2,1,16/06/12,22,-0.044,
PRO2,1,16/06/12,23,-0.044,
PRO2,1,17/06/12,0,-0.044,
PRO2,1,17/06/12,1,-0.044,
PRO2,1,17/06/12,2,-0.044,
PRO2,1,17/06/12,3,-0.044,
PRO2,1,17/06/12,4,-0.044,
PRO2,1,17/06/12,5,-0.044,
PRO2,1,17/06/12,6,-0.044,
PRO2,1,17/06/12,7,-0.044,
PRO2,1,17/06/12,8,-0.044,
PRO2,1,17/06/12,9,-0.044,
PRO2,1,17/06/12,10,-0.044,
PRO2,1,17/06/12,11,-0.044,
PRO2,1,17/06/12,12,0.019,
PRO2,1,17/06/12,13,0.019,
PRO2,1,17/06/12,14,0.019,
PRO2,1,17/06/12,15,0.019,
PRO2,1,17/06/12,16,-0.044,
PRO2,1,17/06/12,17,-0.044,
PRO2,1,17/06/12,18,-0.044,
PRO2,1,17/06/12,19,-0.044,
PRO2,1,17/06/12,20,-0.044,
PRO2,1,17/06/12,21,-0.044,
PRO2,1,17/06/12,22,-0.044,
PRO2,1,17/06/12,23,-0.044,
PRO2,1,18/06/12,0,-0.044,
PRO2,1,18/06/12,1,-0.044,
PRO2,1,18/06/12,2,-0.044,
PRO2,1,18/06/12,3,-0.044,
PRO2,1,18/06/12,4,-0.044,
PRO2,1,18/06/12,5,-0.044,
PRO2,1,18/06/12,6,-0.044,
PRO2,1,18/06/12,7,-0.107,
PRO2,1,18/06/12,8,-0.17,
PRO2,1,18/06/12,9,-0.17,
PRO2,1,18/06/12,10,-0.233,
PRO2,1,18/06/12,11,-0.297,
PRO2,1,18/06/12,12,-0.36,
PRO2,1,18/06/12,13,-0.36,
PRO2,1,18/06/12,14,-0.36,
PRO2,1,18/06/12,15,-0.36,
PRO2,1,18/06/12,16,-0.36,
PRO2,1,18/06/12,17,-0.36,
PRO2,1,18/06/12,18,-0.297,
PRO2,1,18/06/12,19,-0.297,
PRO2,1,18/06/12,20,-0.297,
PRO2,1,18/06/12,21,-0.233,
PRO2,1,18/06/12,22,-0.233,
PRO2,1,18/06/12,23,-0.297,
PRO2,1,19/06/12,0,-0.233,
PRO2,1,19/06/12,1,-0.233,
PRO2,1,19/06/12,2,-0.17,
PRO2,1,19/06/12,3,-0.17,
PRO2,1,19/06/12,4,-0.107,
PRO2,1,19/06/12,5,-0.107,
PRO2,1,19/06/12,6,-0.107,
PRO2,1,19/06/12,7,-0.107,
PRO2,1,19/06/12,8,-0.107,
PRO2,1,19/06/12,9,-0.044,
PRO2,1,19/06/12,10,-0.044,
PRO2,1,19/06/12,11,-0.044,
PRO2,1,19/06/12,12,-0.044,
PRO2,1,19/06/12,13,-0.044,
PRO2,1,19/06/12,14,-0.044,
PRO2,1,19/06/12,15,-0.044,
PRO2,1,19/06/12,16,-0.107,
PRO2,1,19/06/12,17,-0.107,
PRO2,1,19/06/12,18,-0.17,
PRO2,1,19/06/12,19,-0.297,
PRO2,1,19/06/12,20,-0.486,
PRO2,1,19/06/12,21,-0.991,
PRO2,1,19/06/12,22,-1.495,
PRO2,1,19/06/12,23,-1.937,
PRO2,1,20/06/12,0,-2.316,
PRO2,1,20/06/12,1,-2.632,
PRO2,1,20/06/12,2,-2.947,
PRO2,1,20/06/12,3,-3.263,
PRO2,1,20/06/12,4,-3.452,
PRO2,1,20/06/12,5,-3.705,
PRO2,1,20/06/12,6,-3.895,
PRO2,1,20/06/12,7,-4.084,
PRO2,1,20/06/12,8,-4.147,
PRO2,1,20/06/12,9,-4.147,
PRO2,1,20/06/12,10,-4.084,
PRO2,1,20/06/12,11,-3.895,
PRO2,1,20/06/12,12,-3.579,
PRO2,1,20/06/12,13,-3.2,
PRO2,1,20/06/12,14,-2.884,
PRO2,1,20/06/12,15,-2.632,
PRO2,1,20/06/12,16,-2.316,
PRO2,1,20/06/12,17,-2.063,
PRO2,1,20/06/12,18,-1.874,
PRO2,1,20/06/12,19,-1.685,
PRO2,1,20/06/12,20,-1.559,
PRO2,1,20/06/12,21,-1.369,
PRO2,1,20/06/12,22,-1.243,
PRO2,1,20/06/12,23,-1.117,
PRO2,1,21/06/12,0,-0.991,
PRO2,1,21/06/12,1,-0.864,
PRO2,1,21/06/12,2,-0.738,
PRO2,1,21/06/12,3,-0.675,
PRO2,1,21/06/12,4,-0.549,
PRO2,1,21/06/12,5,-0.486,
PRO2,1,21/06/12,6,-0.423,
PRO2,1,21/06/12,7,-0.36,
PRO2,1,21/06/12,8,-0.297,
PRO2,1,21/06/12,9,-0.297,
PRO2,1,21/06/12,10,-0.233,
PRO2,1,21/06/12,11,-0.233,
PRO2,1,21/06/12,12,-0.17,
PRO2,1,21/06/12,13,-0.17,
PRO2,1,21/06/12,14,-0.17,
PRO2,1,21/06/12,15,-0.17,
PRO2,1,21/06/12,16,-0.107,
PRO2,1,21/06/12,17,-0.107,
PRO2,1,21/06/12,18,-0.107,
PRO2,1,21/06/12,19,-0.107,
PRO2,1,21/06/12,20,-0.107,
PRO2,1,21/06/12,21,-0.107,
PRO2,1,21/06/12,22,-0.107,
PRO2,1,21/06/12,23,-0.107,
PRO2,1,22/06/12,0,-0.107,
PRO2,1,22/06/12,1,-0.107,
PRO2,1,22/06/12,2,-0.107,
PRO2,1,22/06/12,3,-0.107,
PRO2,1,22/06/12,4,-0.107,
PRO2,1,22/06/12,5,-0.107,
PRO2,1,22/06/12,6,-0.107,
PRO2,1,22/06/12,7,-0.044,
PRO2,1,22/06/12,8,-0.107,
PRO2,1,22/06/12,9,-0.044,
PRO2,1,22/06/12,10,-0.044,
PRO2,1,22/06/12,11,-0.044,
PRO2,1,22/06/12,12,-0.044,
PRO2,1,22/06/12,13,-0.044,
PRO2,1,22/06/12,14,-0.044,
PRO2,1,22/06/12,15,-0.044,
PRO2,1,22/06/12,16,-0.044,
PRO2,1,22/06/12,17,-0.044,
PRO2,1,22/06/12,18,-0.044,
PRO2,1,22/06/12,19,-0.044,
PRO2,1,22/06/12,20,-0.044,
PRO2,1,22/06/12,21,-0.044,
PRO2,1,22/06/12,22,-0.044,
PRO2,1,22/06/12,23,-0.044,
PRO2,1,23/06/12,0,-0.044,
PRO2,1,23/06/12,1,-0.044,
PRO2,1,23/06/12,2,-0.044,
PRO2,1,23/06/12,3,-0.044,
PRO2,1,23/06/12,4,-0.044,
PRO2,1,23/06/12,5,-0.044,
PRO2,1,23/06/12,6,-0.044,
PRO2,1,23/06/12,7,-0.044,
PRO2,1,23/06/12,8,-0.044,
PRO2,1,23/06/12,9,-0.044,
PRO2,1,23/06/12,10,-0.044,
PRO2,1,23/06/12,11,-0.044,
PRO2,1,23/06/12,12,-0.044,
PRO2,1,23/06/12,13,-0.044,
PRO2,1,23/06/12,14,-0.044,
PRO2,1,23/06/12,15,-0.044,
PRO2,1,23/06/12,16,-0.044,
PRO2,1,23/06/12,17,-0.044,
PRO2,1,23/06/12,18,-0.044,
PRO2,1,23/06/12,19,-0.044,
PRO2,1,23/06/12,20,-0.044,
PRO2,1,23/06/12,21,-0.044,
PRO2,1,23/06/12,22,-0.044,
PRO2,1,23/06/12,23,-0.044,
PRO2,1,24/06/12,0,-0.044,
PRO2,1,24/06/12,1,-0.044,
PRO2,1,24/06/12,2,-0.044,
PRO2,1,24/06/12,3,-0.044,
PRO2,1,24/06/12,4,-0.044,
PRO2,1,24/06/12,5,-0.044,
PRO2,1,24/06/12,6,-0.044,
PRO2,1,24/06/12,7,-0.044,
PRO2,1,24/06/12,8,-0.044,
PRO2,1,24/06/12,9,-0.044,
PRO2,1,24/06/12,10,-0.044,
PRO2,1,24/06/12,11,-0.044,
PRO2,1,24/06/12,12,-0.044,
PRO2,1,24/06/12,13,-0.044,
PRO2,1,24/06/12,14,-0.044,
PRO2,1,24/06/12,15,-0.044,
PRO2,1,24/06/12,16,-0.044,
PRO2,1,24/06/12,17,-0.044,
PRO2,1,24/06/12,18,-0.044,
PRO2,1,24/06/12,19,-0.044,
PRO2,1,24/06/12,20,-0.044,
PRO2,1,24/06/12,21,-0.044,
PRO2,1,24/06/12,22,-0.044,
PRO2,1,24/06/12,23,-0.044,
PRO2,1,25/06/12,0,-0.044,
PRO2,1,25/06/12,1,-0.044,
PRO2,1,25/06/12,2,-0.044,
PRO2,1,25/06/12,3,-0.044,
PRO2,1,25/06/12,4,-0.044,
PRO2,1,25/06/12,5,-0.044,
PRO2,1,25/06/12,6,-0.044,
PRO2,1,25/06/12,7,-0.044,
PRO2,1,25/06/12,8,-0.044,
PRO2,1,25/06/12,9,-0.044,
PRO2,1,25/06/12,10,-0.044,
PRO2,1,25/06/12,11,-0.044,
PRO2,1,25/06/12,12,-0.044,
PRO2,1,25/06/12,13,-0.044,
PRO2,1,25/06/12,14,-0.044,
PRO2,1,25/06/12,15,-0.044,
PRO2,1,25/06/12,16,-0.044,
PRO2,1,25/06/12,17,-0.044,
PRO2,1,25/06/12,18,-0.044,
PRO2,1,25/06/12,19,-0.044,
PRO2,1,25/06/12,20,-0.044,
PRO2,1,25/06/12,21,-0.044,
PRO2,1,25/06/12,22,-0.044,
PRO2,1,25/06/12,23,-0.044,
PRO2,1,26/06/12,0,-0.044,
PRO2,1,26/06/12,1,-0.044,
PRO2,1,26/06/12,2,-0.044,
PRO2,1,26/06/12,3,-0.044,
PRO2,1,26/06/12,4,-0.044,
PRO2,1,26/06/12,5,-0.044,
PRO2,1,26/06/12,6,-0.044,
PRO2,1,26/06/12,7,-0.044,
PRO2,1,26/06/12,8,-0.044,
PRO2,1,26/06/12,9,-0.044,
PRO2,1,26/06/12,10,-0.044,
PRO2,1,26/06/12,11,-0.044,
PRO2,1,26/06/12,12,-0.044,
PRO2,1,26/06/12,13,-0.044,
PRO2,1,26/06/12,14,-0.044,
PRO2,1,26/06/12,15,-0.044,
PRO2,1,26/06/12,16,-0.044,
PRO2,1,26/06/12,17,-0.044,
PRO2,1,26/06/12,18,-0.044,
PRO2,1,26/06/12,19,-0.044,
PRO2,1,26/06/12,20,-0.044,
PRO2,1,26/06/12,21,-0.044,
PRO2,1,26/06/12,22,-0.044,
PRO2,1,26/06/12,23,-0.044,
PRO2,1,27/06/12,0,-0.044,
PRO2,1,27/06/12,1,-0.044,
PRO2,1,27/06/12,2,-0.044,
PRO2,1,27/06/12,3,-0.044,
PRO2,1,27/06/12,4,-0.044,
PRO2,1,27/06/12,5,-0.044,
PRO2,1,27/06/12,6,-0.044,
PRO2,1,27/06/12,7,-0.044,
PRO2,1,27/06/12,8,-0.044,
PRO2,1,27/06/12,9,-0.044,
PRO2,1,27/06/12,10,-0.044,
PRO2,1,27/06/12,11,-0.044,
PRO2,1,27/06/12,12,-0.044,
PRO2,1,27/06/12,13,-0.044,
PRO2,1,27/06/12,14,-0.044,
PRO2,1,27/06/12,15,-0.044,
PRO2,1,27/06/12,16,-0.044,
PRO2,1,27/06/12,17,-0.044,
PRO2,1,27/06/12,18,-0.044,
PRO2,1,27/06/12,19,-0.044,
PRO2,1,27/06/12,20,-0.044,
PRO2,1,27/06/12,21,-0.044,
PRO2,1,27/06/12,22,-0.044,
PRO2,1,27/06/12,23,-0.044,
PRO2,1,28/06/12,0,-0.044,
PRO2,1,28/06/12,1,-0.044,
PRO2,1,28/06/12,2,-0.044,
PRO2,1,28/06/12,3,-0.044,
PRO2,1,28/06/12,4,-0.044,
PRO2,1,28/06/12,5,-0.044,
PRO2,1,28/06/12,6,-0.044,
PRO2,1,28/06/12,7,-0.044,
PRO2,1,28/06/12,8,-0.044,
PRO2,1,28/06/12,9,-0.044,
PRO2,1,28/06/12,10,-0.044,
PRO2,1,28/06/12,11,-0.044,
PRO2,1,28/06/12,12,-0.044,
PRO2,1,28/06/12,13,-0.044,
PRO2,1,28/06/12,14,-0.044,
PRO2,1,28/06/12,15,-0.044,
PRO2,1,28/06/12,16,-0.044,
PRO2,1,28/06/12,17,-0.044,
PRO2,1,28/06/12,18,-0.044,
PRO2,1,28/06/12,19,-0.044,
PRO2,1,28/06/12,20,-0.044,
PRO2,1,28/06/12,21,-0.044,
PRO2,1,28/06/12,22,-0.044,
PRO2,1,28/06/12,23,-0.044,
PRO2,1,29/06/12,0,-0.044,
PRO2,1,29/06/12,1,-0.044,
PRO2,1,29/06/12,2,-0.044,
PRO2,1,29/06/12,3,-0.044,
PRO2,1,29/06/12,4,-0.044,
PRO2,1,29/06/12,5,-0.044,
PRO2,1,29/06/12,6,-0.044,
PRO2,1,29/06/12,7,-0.044,
PRO2,1,29/06/12,8,-0.044,
PRO2,1,29/06/12,9,-0.044,
PRO2,1,29/06/12,10,-0.044,
PRO2,1,29/06/12,11,-0.044,
PRO2,1,29/06/12,12,-0.044,
PRO2,1,29/06/12,13,-0.044,
PRO2,1,29/06/12,14,-0.044,
PRO2,1,29/06/12,15,-0.044,
PRO2,1,29/06/12,16,-0.044,
PRO2,1,29/06/12,17,-0.044,
PRO2,1,29/06/12,18,-0.044,
PRO2,1,29/06/12,19,-0.044,
PRO2,1,29/06/12,20,-0.044,
PRO2,1,29/06/12,21,-0.044,
PRO2,1,29/06/12,22,-0.044,
PRO2,1,29/06/12,23,-0.044,
PRO2,1,30/06/12,0,-0.044,
PRO2,1,30/06/12,1,-0.044,
PRO2,1,30/06/12,2,-0.044,
PRO2,1,30/06/12,3,-0.044,
PRO2,1,30/06/12,4,-0.044,
PRO2,1,30/06/12,5,-0.044,
PRO2,1,30/06/12,6,-0.044,
PRO2,1,30/06/12,7,-0.044,
PRO2,1,30/06/12,8,-0.044,
PRO2,1,30/06/12,9,-0.044,
PRO2,1,30/06/12,10,-0.044,
PRO2,1,30/06/12,11,-0.044,
PRO2,1,30/06/12,12,-0.044,
PRO2,1,30/06/12,13,-0.044,
PRO2,1,30/06/12,14,-0.044,
PRO2,1,30/06/12,15,-0.044,
PRO2,1,30/06/12,16,-0.044,
PRO2,1,30/06/12,17,-0.044,
PRO2,1,30/06/12,18,-0.044,
PRO2,1,30/06/12,19,-0.044,
PRO2,1,30/06/12,20,-0.044,
PRO2,1,30/06/12,21,-0.044,
PRO2,1,30/06/12,22,-0.044,
PRO2,1,30/06/12,23,-0.044,
PRO2,1,01/07/12,0,-0.044,
PRO2,1,01/07/12,1,-0.044,
PRO2,1,01/07/12,2,-0.044,
PRO2,1,01/07/12,3,-0.044,
PRO2,1,01/07/12,4,-0.044,
PRO2,1,01/07/12,5,-0.044,
PRO2,1,01/07/12,6,-0.044,
PRO2,1,01/07/12,7,-0.044,
PRO2,1,01/07/12,8,-0.044,
PRO2,1,01/07/12,9,-0.044,
PRO2,1,01/07/12,10,-0.044,
PRO2,1,01/07/12,11,-0.044,
PRO2,1,01/07/12,12,-0.044,
PRO2,1,01/07/12,13,-0.044,
PRO2,1,01/07/12,14,-0.044,
PRO2,1,01/07/12,15,-0.044,
PRO2,1,01/07/12,16,-0.044,
PRO2,1,01/07/12,17,-0.044,
PRO2,1,01/07/12,18,-0.044,
PRO2,1,01/07/12,19,-0.044,
PRO2,1,01/07/12,20,-0.044,
PRO2,1,01/07/12,21,-0.044,
PRO2,1,01/07/12,22,-0.044,
PRO2,1,01/07/12,23,0.019,
PRO2,1,02/07/12,0,-0.044,
PRO2,1,02/07/12,1,-0.044,
PRO2,1,02/07/12,2,-0.044,
PRO2,1,02/07/12,3,-0.044,
PRO2,1,02/07/12,4,-0.044,
PRO2,1,02/07/12,5,-0.044,
PRO2,1,02/07/12,6,-0.044,
PRO2,1,02/07/12,7,-0.044,
PRO2,1,02/07/12,8,-0.044,
PRO2,1,02/07/12,9,-0.044,
PRO2,1,02/07/12,10,-0.044,
PRO2,1,02/07/12,11,-0.044,
PRO2,1,02/07/12,12,-0.044,
PRO2,1,02/07/12,13,-0.044,
PRO2,1,02/07/12,14,-0.044,
PRO2,1,02/07/12,15,-0.044,
PRO2,1,02/07/12,16,-0.044,
PRO2,1,02/07/12,17,-0.044,
PRO2,1,02/07/12,18,-0.044,
PRO2,1,02/07/12,19,-0.044,
PRO2,1,02/07/12,20,-0.044,
PRO2,1,02/07/12,21,-0.044,
PRO2,1,02/07/12,22,-0.044,
PRO2,1,02/07/12,23,-0.044,
PRO2,1,03/07/12,0,0.019,
PRO2,1,03/07/12,1,-0.044,
PRO2,1,03/07/12,2,0.019,
PRO2,1,03/07/12,3,-0.044,
PRO2,1,03/07/12,4,-0.044,
PRO2,1,03/07/12,5,-0.044,
PRO2,1,03/07/12,6,-0.044,
PRO2,1,03/07/12,7,-0.044,
PRO2,1,03/07/12,8,-0.044,
PRO2,1,03/07/12,9,-0.044,
PRO2,1,03/07/12,10,0.019,
PRO2,1,03/07/12,11,-0.044,
PRO2,1,03/07/12,12,-0.044,
PRO2,1,03/07/12,13,-0.044,
PRO2,1,03/07/12,14,-0.044,
PRO2,1,03/07/12,15,-0.044,
PRO2,1,03/07/12,16,-0.044,
PRO2,1,03/07/12,17,-0.044,
PRO2,1,03/07/12,18,-0.044,
PRO2,1,03/07/12,19,0.019,
PRO2,1,03/07/12,20,-0.044,
PRO2,1,03/07/12,21,0.019,
PRO2,1,03/07/12,22,-0.044,
PRO2,1,03/07/12,23,-0.044,
PRO2,1,04/07/12,0,-0.044,
PRO2,1,04/07/12,1,0.019,
PRO2,1,04/07/12,2,-0.044,
PRO2,1,04/07/12,3,0.019,
PRO2,1,04/07/12,4,-0.044,
PRO2,1,04/07/12,5,-0.044,
PRO2,1,04/07/12,6,0.019,
PRO2,1,04/07/12,7,0.019,
PRO2,1,04/07/12,8,0.019,
PRO2,1,04/07/12,9,-0.044,
PRO2,1,04/07/12,10,-0.044,
PRO2,1,04/07/12,11,0.019,
PRO2,1,04/07/12,12,-0.044,
PRO2,1,04/07/12,13,0.019,
PRO2,1,04/07/12,14,0.019,
PRO2,1,04/07/12,15,0.019,
PRO2,1,04/07/12,16,-0.044,
PRO2,1,04/07/12,17,0.019,
PRO2,1,04/07/12,18,0.019,
PRO2,1,04/07/12,19,0.019,
PRO2,1,04/07/12,20,0.019,
PRO2,1,04/07/12,21,0.019,
PRO2,1,04/07/12,22,0.019,
PRO2,1,04/07/12,23,-0.044,
PRO2,1,05/07/12,0,0.019,
PRO2,1,05/07/12,1,-0.044,
PRO2,1,05/07/12,2,-0.044,
PRO2,1,05/07/12,3,0.019,
PRO2,1,05/07/12,4,0.019,
PRO2,1,05/07/12,5,0.019,
PRO2,1,05/07/12,6,-0.044,
PRO2,1,05/07/12,7,0.019,
PRO2,1,05/07/12,8,0.019,
PRO2,1,05/07/12,9,-0.044,
PRO2,1,05/07/12,10,0.019,
PRO2,1,05/07/12,11,0.019,
PRO2,1,05/07/12,12,0.019,
PRO2,1,05/07/12,13,0.019,
PRO2,1,05/07/12,14,0.019,
PRO2,1,05/07/12,15,-0.044,
PRO2,1,05/07/12,16,0.019,
PRO2,1,05/07/12,17,-0.044,
PRO2,1,05/07/12,18,-0.044,
PRO2,1,05/07/12,19,0.019,
PRO2,1,05/07/12,20,0.019,
PRO2,1,05/07/12,21,-0.044,
PRO2,1,05/07/12,22,0.019,
PRO2,1,05/07/12,23,0.019,
PRO2,1,06/07/12,0,0.019,
PRO2,1,06/07/12,1,-0.044,
PRO2,1,06/07/12,2,-0.044,
PRO2,1,06/07/12,3,0.019,
PRO2,1,06/07/12,4,0.019,
PRO2,1,06/07/12,5,0.019,
PRO2,1,06/07/12,6,0.019,
PRO2,1,06/07/12,7,0.019,
PRO2,1,06/07/12,8,-0.044,
PRO2,1,06/07/12,9,0.019,
PRO2,1,06/07/12,10,0.019,
PRO2,1,06/07/12,11,-0.044,
PRO2,1,06/07/12,12,-0.044,
PRO2,1,06/07/12,13,0.019,
PRO2,1,06/07/12,14,0.019,
PRO2,1,06/07/12,15,-0.044,
PRO2,1,06/07/12,16,0.019,
PRO2,1,06/07/12,17,-0.044,
PRO2,1,06/07/12,18,0.019,
PRO2,1,06/07/12,19,-0.044,
PRO2,1,06/07/12,20,-0.044,
PRO2,1,06/07/12,21,-0.044,
PRO2,1,06/07/12,22,-0.044,
PRO2,1,06/07/12,23,-0.044,
PRO2,1,07/07/12,0,-0.044,
PRO2,1,07/07/12,1,-0.044,
PRO2,1,07/07/12,2,-0.044,
PRO2,1,07/07/12,3,-0.044,
PRO2,1,07/07/12,4,-0.044,
PRO2,1,07/07/12,5,-0.044,
PRO2,1,07/07/12,6,-0.044,
PRO2,1,07/07/12,7,-0.044,
PRO2,1,07/07/12,8,-0.044,
PRO2,1,07/07/12,9,-0.044,
PRO2,1,07/07/12,10,-0.044,
PRO2,1,07/07/12,11,-0.044,
PRO2,1,07/07/12,12,-0.044,
PRO2,1,07/07/12,13,-0.044,
PRO2,1,07/07/12,14,-0.044,
PRO2,1,07/07/12,15,-0.044,
PRO2,1,07/07/12,16,-0.044,
PRO2,1,07/07/12,17,-0.044,
PRO2,1,07/07/12,18,-0.044,
PRO2,1,07/07/12,19,-0.044,
