Date,"Time, GMT+10:00","Rain, mm (SEN S/N: 668163, LBL: Rain)",,"Temp, ÁC (SEN S/N: 684639, LBL: Temp (10cm))","Temp, ÁC (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, ÁC (SEN S/N: 2279300, LBL: Temp (Surface))","Temp, ÁC (SEN S/N: 2429935, LBL: Ambient Temp)","RH, % (SEN S/N: 2429935, LBL: RH)","DewPt, ÁC (SEN S/N: 2429935)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 2282103)","Gust Speed, m/s (SEN S/N: 2282103)",,"Water Content, m?/m? (SEN S/N: 2282783)"
05/06/11,11:00:00,0,,2.584,1.615,0.439,-1.699,93.4,-2.6,718.7,9.52,17.51,,0.1416
05/06/11,12:00:00,0,,2.557,1.643,0.55,-1.641,93.7,-2.5,608.7,9.52,16.75,,0.1412
05/06/11,13:00:00,0,,2.557,1.805,0.605,-2.073,96.2,-2.6,321.2,9.52,16.37,,0.1412
05/06/11,14:00:00,0,,2.557,1.859,0.55,-1.929,98.3,-2.2,141.2,9.14,16.37,,0.1412
05/06/11,15:00:00,0,,2.584,1.778,0.522,-2.189,98.2,-2.4,106.2,9.14,15.61,,0.1412
05/06/11,16:00:00,0,,2.557,1.724,0.495,-2.16,97.8,-2.5,76.2,9.52,19.03,,0.1412
05/06/11,17:00:00,0,,2.53,1.67,0.467,-2.16,98,-2.4,23.7,7.99,14.47,,0.1408
05/06/11,18:00:00,0,,2.503,1.643,0.412,-1.384,98.4,-1.6,1.2,9.52,16.75,,0.1403
05/06/11,19:00:00,0,,2.477,1.588,0.412,-1.213,98.8,-1.4,1.2,10.66,17.89,,0.1403
05/06/11,20:00:00,0,,2.45,1.588,0.439,-1.441,98.4,-1.7,1.2,9.9,18.27,,0.1403
05/06/11,21:00:00,0,,2.423,1.588,0.495,-1.527,98.6,-1.7,1.2,9.52,19.41,,0.1403
05/06/11,22:00:00,0,,2.423,1.588,0.495,-1.299,98.9,-1.5,1.2,10.28,18.65,,0.1399
05/06/11,23:00:00,0,,2.396,1.615,0.522,-1.384,98.9,-1.5,1.2,9.9,18.65,,0.1399
06/06/11,00:00:00,0,,2.396,1.615,0.522,-1.299,98.9,-1.5,1.2,9.14,16.37,,0.1399
06/06/11,01:00:00,0,,2.396,1.643,0.55,-0.873,99,-1,1.2,5.71,14.47,,0.1395
06/06/11,02:00:00,0,,2.396,1.643,0.605,-1.327,99,-1.5,1.2,0,0,,0.1395
06/06/11,03:00:00,0,,2.396,1.67,0.632,-1.727,98.8,-1.9,1.2,0,0,,0.1395
06/06/11,04:00:00,0,,2.396,1.697,0.66,-2.683,98.4,-2.9,1.2,0,0,,0.1395
06/06/11,05:00:00,0,,2.396,1.724,0.687,-4.348,96.5,-4.8,1.2,0,0,,0.1395
06/06/11,06:00:00,0,,2.396,1.751,0.687,-5.079,95.2,-5.7,1.2,0,0,,0.1391
06/06/11,07:00:00,0,,2.396,1.751,0.687,-5.357,95.5,-6,1.2,0,0,,0.1391
06/06/11,08:00:00,0,,2.396,1.751,0.66,-5.48,94.8,-6.2,28.7,0,0,,0.1391
06/06/11,09:00:00,0,,2.396,1.724,0.632,-4.651,91.6,-5.8,378.7,0,0,,0.1391
06/06/11,10:00:00,0,,2.37,1.697,0.632,-3.777,92.4,-4.8,696.2,0,0,,0.1391
06/06/11,11:00:00,0.25,,2.37,1.67,0.66,-2.45,88.9,-4,878.7,0,0,,0.1386
06/06/11,12:00:00,1.52,,2.37,1.697,0.687,-2.015,86.9,-3.9,1011.2,0,0,,0.1386
06/06/11,13:00:00,0.76,,2.37,1.724,0.742,-1.47,84,-3.8,941.2,0,0,,0.1386
06/06/11,14:00:00,0,,2.37,1.724,0.77,-1.47,84.6,-3.7,1066.2,0,0,,0.1386
06/06/11,15:00:00,0,,2.37,1.724,0.797,-1.015,82.9,-3.6,841.2,0.76,3.43,,0.1382
06/06/11,16:00:00,0.25,,2.37,1.751,0.825,-1.584,83,-4.1,538.7,1.14,3.81,,0.1382
06/06/11,17:00:00,0,,2.37,1.751,0.825,-2.683,90.2,-4.1,51.2,0.76,2.66,,0.1382
06/06/11,18:00:00,0,,2.37,1.751,0.825,-3.124,96.3,-3.6,1.2,1.14,3.05,,0.1386
06/06/11,19:00:00,0,,2.37,1.751,0.797,-3.271,96.8,-3.7,1.2,1.9,4.57,,0.1382
06/06/11,20:00:00,0,,2.37,1.751,0.797,-3.183,97.7,-3.5,1.2,2.66,4.95,,0.1382
06/06/11,21:00:00,0,,2.37,1.751,0.797,-3.657,97.4,-4,1.2,4.57,7.99,,0.1382
06/06/11,22:00:00,0,,2.343,1.751,0.77,-3.508,97.6,-3.8,1.2,4.57,8.76,,0.1382
06/06/11,23:00:00,0,,2.343,1.724,0.715,-3.747,97.9,-4,1.2,4.57,8.38,,0.1382
07/06/11,00:00:00,0,,2.343,1.724,0.687,-3.866,97.8,-4.2,1.2,4.95,7.61,,0.1382
07/06/11,01:00:00,0,,2.343,1.697,0.66,-4.106,97.5,-4.5,1.2,3.05,6.47,,0.1382
07/06/11,02:00:00,0,,2.316,1.67,0.632,-4.773,96.4,-5.3,1.2,3.81,7.99,,0.1382
07/06/11,03:00:00,0,,2.316,1.643,0.55,-4.682,96.9,-5.1,1.2,6.09,10.28,,0.1378
07/06/11,04:00:00,0,,2.289,1.561,0.439,-4.895,97,-5.3,1.2,6.85,11.8,,0.1378
07/06/11,05:00:00,0,,2.262,1.507,0.384,-4.895,96.9,-5.3,1.2,6.47,11.42,,0.1378
07/06/11,06:00:00,0,,2.236,1.453,0.356,-5.049,96.8,-5.5,1.2,6.09,10.28,,0.1378
07/06/11,07:00:00,0,,2.209,1.425,0.329,-5.079,96.8,-5.5,1.2,6.09,9.9,,0.1378
07/06/11,08:00:00,0,,2.209,1.398,0.273,-5.049,96.8,-5.5,11.2,5.71,10.28,,0.1378
07/06/11,09:00:00,0,,2.182,1.371,0.246,-4.987,96.8,-5.4,58.7,5.71,9.52,,0.1378
07/06/11,10:00:00,0,,2.155,1.344,0.218,-4.743,96.9,-5.2,88.7,5.33,9.9,,0.1374
07/06/11,11:00:00,0,,2.128,1.317,0.218,-4.318,97.1,-4.7,208.7,4.57,7.61,,0.1374
07/06/11,12:00:00,0,,2.101,1.289,0.218,-4.167,97.2,-4.6,226.2,4.19,7.61,,0.1374
07/06/11,13:00:00,0,,2.101,1.289,0.218,-3.926,97.2,-4.3,311.2,4.57,8.38,,0.1374
07/06/11,14:00:00,0,,2.074,1.289,0.218,-3.866,97.3,-4.2,328.7,3.81,6.85,,0.1374
07/06/11,15:00:00,0,,2.074,1.289,0.246,-3.747,97.3,-4.1,171.2,3.05,6.09,,0.1374
07/06/11,16:00:00,0,,2.074,1.289,0.246,-3.242,97.6,-3.6,81.2,3.05,6.47,,0.137
07/06/11,17:00:00,0,,2.047,1.289,0.273,-4.227,97.4,-4.6,26.2,0,3.81,,0.1374
07/06/11,18:00:00,0,,2.047,1.317,0.301,-5.264,95.7,-5.9,1.2,0,0,,0.1374
07/06/11,19:00:00,0,,2.047,1.317,0.301,-6.073,95.2,-6.7,1.2,0,0,,0.137
07/06/11,20:00:00,0,,2.047,1.344,0.329,-6.199,95.1,-6.9,1.2,0,0,,0.137
07/06/11,21:00:00,0,,2.047,1.344,0.329,-6.262,95.8,-6.8,1.2,0,0,,0.137
07/06/11,22:00:00,0,,2.047,1.344,0.356,-6.42,95.7,-7,1.2,0,0,,0.137
07/06/11,23:00:00,0,,2.047,1.371,0.356,-6.452,96,-7,1.2,0,0,,0.137
08/06/11,00:00:00,0,,2.047,1.371,0.384,-6.357,96.1,-6.9,1.2,0,0,,0.1365
08/06/11,01:00:00,0,,2.047,1.371,0.384,-6.483,95.9,-7,1.2,0,0,,0.1365
08/06/11,02:00:00,0,,2.047,1.398,0.412,-6.452,95.5,-7.1,1.2,0,0,,0.1365
08/06/11,03:00:00,0,,2.047,1.425,0.412,-6.483,95.4,-7.1,1.2,0,0,,0.1365
08/06/11,04:00:00,0,,2.047,1.453,0.439,-6.42,95.8,-7,1.2,0,0,,0.1365
08/06/11,05:00:00,0,,2.047,1.453,0.439,-6.452,95.5,-7.1,1.2,0,0,,0.1365
08/06/11,06:00:00,0,,2.074,1.48,0.439,-6.294,95.6,-6.9,1.2,0,0,,0.1365
08/06/11,07:00:00,0,,2.074,1.48,0.467,-6.231,95.7,-6.8,1.2,0,0,,0.1361
08/06/11,08:00:00,0,,2.074,1.48,0.467,-6.357,95.7,-6.9,48.7,0,0,,0.1361
08/06/11,09:00:00,0,,2.074,1.48,0.467,-5.698,95.7,-6.3,408.7,0,0,,0.1361
08/06/11,10:00:00,0,,2.074,1.48,0.495,-5.049,95.9,-5.6,448.7,0,0,,0.1361
08/06/11,11:00:00,0,,2.074,1.48,0.495,-4.167,96.4,-4.7,653.7,0,0,,0.1361
08/06/11,12:00:00,0,,2.074,1.48,0.522,-4.076,96,-4.6,683.7,0,0,,0.1361
08/06/11,13:00:00,0,,2.074,1.507,0.522,-3.271,96,-3.8,848.7,0,0,,0.1361
08/06/11,14:00:00,0,,2.074,1.507,0.55,-3.419,95.6,-4,801.2,0,0,,0.1361
08/06/11,15:00:00,0,,2.074,1.507,0.55,-3.242,95.7,-3.8,428.7,0,0,,0.1361
08/06/11,16:00:00,0,,2.074,1.507,0.577,-3.419,95.8,-4,278.7,0,0,,0.1357
08/06/11,17:00:00,0,,2.074,1.534,0.605,-3.568,96.2,-4.1,68.7,0,0,,0.1357
08/06/11,18:00:00,0,,2.101,1.534,0.605,-3.479,96.6,-4,1.2,0,0,,0.1357
08/06/11,19:00:00,0,,2.101,1.534,0.632,-3.094,96.8,-3.5,1.2,0,0,,0.1357
08/06/11,20:00:00,0,,2.101,1.534,0.632,-2.683,96.4,-3.2,1.2,0,0,,0.1357
08/06/11,21:00:00,0,,2.101,1.534,0.66,-2.625,96.9,-3.1,1.2,0,0,,0.1357
08/06/11,22:00:00,0,,2.101,1.561,0.66,-2.334,97.1,-2.7,1.2,0,0,,0.1353
08/06/11,23:00:00,0,,2.101,1.561,0.66,-2.276,97.4,-2.6,1.2,0,0,,0.1353
09/06/11,00:00:00,0,,2.101,1.561,0.66,-2.16,96.5,-2.6,1.2,0,0,,0.1353
09/06/11,01:00:00,0,,2.101,1.561,0.687,-2.073,97.3,-2.5,1.2,0,0,,0.1353
09/06/11,02:00:00,0,,2.101,1.561,0.687,-1.929,96.9,-2.4,1.2,3.05,6.85,,0.1353
09/06/11,03:00:00,0,,2.101,1.561,0.687,-1.929,97.1,-2.3,1.2,3.81,8.38,,0.1353
09/06/11,04:00:00,0,,2.101,1.561,0.687,-2.16,97.3,-2.5,1.2,5.33,9.14,,0.1353
09/06/11,05:00:00,0,,2.101,1.561,0.687,-1.929,97.8,-2.2,1.2,4.95,7.99,,0.1353
09/06/11,06:00:00,0,,2.101,1.561,0.715,-1.785,97.8,-2.1,1.2,4.95,7.61,,0.1353
09/06/11,07:00:00,0,,2.101,1.561,0.715,-1.584,97.8,-1.9,1.2,5.71,9.14,,0.1353
09/06/11,08:00:00,0,,2.101,1.561,0.687,-1.299,98.5,-1.5,21.2,4.57,8.38,,0.1353
09/06/11,09:00:00,0,,2.101,1.561,0.715,-1.157,98.5,-1.4,186.2,4.57,7.61,,0.1353
09/06/11,10:00:00,0,,2.101,1.561,0.715,-0.93,98.7,-1.1,396.2,3.81,6.85,,0.1353
09/06/11,11:00:00,0,,2.101,1.561,0.742,-0.817,98.5,-1,656.2,4.57,9.14,,0.1353
09/06/11,12:00:00,0,,2.101,1.561,0.742,-0.958,98.5,-1.2,621.2,4.19,8.38,,0.1353
09/06/11,13:00:00,1.27,,2.128,1.561,0.77,-0.93,97.9,-1.2,806.2,4.19,8.38,,0.1353
09/06/11,14:00:00,1.52,,2.128,1.588,0.77,-0.986,97.8,-1.3,781.2,5.33,9.52,,0.1348
09/06/11,15:00:00,0.25,,2.101,1.588,0.77,-1.213,97.2,-1.6,641.2,5.71,10.28,,0.1348
09/06/11,16:00:00,0.25,,2.128,1.588,0.77,-1.356,97.5,-1.7,288.7,5.71,10.28,,0.1348
09/06/11,17:00:00,0,,2.128,1.588,0.77,-1.356,98.1,-1.6,51.2,6.09,11.04,,0.1348
09/06/11,18:00:00,0,,2.128,1.588,0.77,-1.299,98.7,-1.5,1.2,6.85,11.04,,0.1348
09/06/11,19:00:00,0,,2.128,1.588,0.77,-1.929,98.1,-2.2,1.2,7.23,12.56,,0.1348
09/06/11,20:00:00,0,,2.128,1.588,0.797,-1.67,98.7,-1.9,1.2,5.71,10.66,,0.1348
09/06/11,21:00:00,0,,2.128,1.588,0.797,-1.67,98.8,-1.8,1.2,5.71,9.9,,0.1348
09/06/11,22:00:00,0,,2.128,1.615,0.797,-2.16,98.6,-2.4,1.2,6.85,11.42,,0.1348
09/06/11,23:00:00,0,,2.128,1.615,0.797,-1.785,98.7,-2,1.2,9.14,16.75,,0.1348
10/06/11,00:00:00,0,,2.128,1.588,0.797,-1.527,98.8,-1.7,1.2,9.9,16.75,,0.1348
10/06/11,01:00:00,0,,2.128,1.588,0.797,-1.527,98.8,-1.7,1.2,9.14,15.61,,0.1348
10/06/11,02:00:00,0,,2.128,1.588,0.797,-2.102,98.7,-2.3,1.2,7.99,14.09,,0.1348
10/06/11,03:00:00,0,,2.128,1.588,0.797,-2.189,98.6,-2.4,1.2,6.85,13.32,,0.1344
10/06/11,04:00:00,0,,2.128,1.588,0.825,-2.392,98.5,-2.6,1.2,6.09,12.94,,0.1344
10/06/11,05:00:00,0,,2.128,1.588,0.825,-2.625,98.5,-2.8,1.2,6.09,12.56,,0.1344
10/06/11,06:00:00,0,,2.128,1.588,0.825,-2.859,98.2,-3.1,1.2,5.33,12.18,,0.1344
10/06/11,07:00:00,0,,2.128,1.588,0.825,-2.566,98.3,-2.8,1.2,5.71,11.42,,0.1344
10/06/11,08:00:00,0,,2.128,1.588,0.797,-2.654,98.4,-2.9,21.2,4.95,11.04,,0.1344
10/06/11,09:00:00,0,,2.128,1.588,0.797,-3.006,98.1,-3.3,188.7,6.09,12.18,,0.1344
10/06/11,10:00:00,0,,2.128,1.588,0.797,-2.654,98.1,-2.9,468.7,5.71,13.32,,0.1344
10/06/11,11:00:00,0,,2.128,1.588,0.825,-2.189,98.2,-2.4,463.7,4.57,10.28,,0.1344
10/06/11,12:00:00,0,,2.128,1.588,0.852,-1.958,98.3,-2.2,648.7,4.19,9.14,,0.1344
10/06/11,13:00:00,0,,2.128,1.615,0.88,-1.327,98.3,-1.6,583.7,2.66,8.76,,0.1344
10/06/11,14:00:00,0,,2.128,1.615,0.88,-1.9,98.5,-2.1,558.7,0,0,,0.1344
10/06/11,15:00:00,0,,2.128,1.643,0.907,-1.641,98.4,-1.9,493.7,0,0,,0.1344
10/06/11,16:00:00,0,,2.155,1.643,0.907,-1.986,98.3,-2.2,203.7,0,0,,0.1344
10/06/11,17:00:00,0,,2.155,1.67,0.907,-2.566,98.4,-2.8,63.7,0,0,,0.1344
10/06/11,18:00:00,0,,2.155,1.67,0.907,-2.392,98.4,-2.6,1.2,0,0,,0.1344
10/06/11,19:00:00,0,,2.155,1.67,0.907,-1.814,98.7,-2,1.2,0,0,,0.1344
10/06/11,20:00:00,0,,2.155,1.67,0.907,-1.584,98.8,-1.8,1.2,0,0,,0.1344
10/06/11,21:00:00,0,,2.155,1.67,0.907,-2.218,98.8,-2.4,1.2,0,0,,0.134
10/06/11,22:00:00,0,,2.155,1.67,0.907,-2.363,98.6,-2.6,1.2,0,0,,0.134
10/06/11,23:00:00,0,,2.155,1.697,0.907,-2.683,98.4,-2.9,1.2,0,0,,0.134
11/06/11,00:00:00,0,,2.182,1.67,0.907,-2.976,98.3,-3.2,1.2,0,0,,0.134
11/06/11,01:00:00,0,,2.182,1.697,0.907,-3.33,98.2,-3.6,1.2,0,0,,0.134
11/06/11,02:00:00,0,,2.182,1.697,0.907,-3.627,98,-3.9,1.2,0,0,,0.134
11/06/11,03:00:00,0,,2.182,1.67,0.907,-4.137,97.8,-4.4,1.2,0,0,,0.134
11/06/11,04:00:00,0,,2.182,1.67,0.907,-3.747,97.2,-4.1,1.2,0,0,,0.134
11/06/11,05:00:00,0,,2.182,1.67,0.88,-3.986,94.1,-4.8,1.2,0,0,,0.134
11/06/11,06:00:00,0,,2.182,1.67,0.825,-3.538,90.5,-4.9,1.2,0,0,,0.134
11/06/11,07:00:00,0,,2.182,1.67,0.77,-3.183,85,-5.4,1.2,0,0,,0.134
11/06/11,08:00:00,0,,2.155,1.615,0.715,-3.153,87.3,-5,28.7,0,0,,0.134
11/06/11,09:00:00,0,,2.155,1.588,0.687,-2.247,87.8,-4,351.2,0,0,,0.134
11/06/11,10:00:00,0.25,,2.155,1.561,0.66,-1.441,88.6,-3.1,691.2,0,0,,0.134
11/06/11,11:00:00,0,,2.128,1.534,0.687,-0.873,91,-2.2,953.7,0,0,,0.134
11/06/11,12:00:00,0.76,,2.128,1.561,0.715,-0.563,94.5,-1.3,1096.2,1.9,7.61,,0.1336
11/06/11,13:00:00,0.76,,2.128,1.561,0.77,-0.93,96.9,-1.4,786.2,3.81,6.47,,0.1336
11/06/11,14:00:00,0.25,,2.128,1.588,0.797,-1.043,98.3,-1.3,541.2,4.57,7.99,,0.1336
11/06/11,15:00:00,0,,2.128,1.615,0.825,-0.902,98.6,-1.1,438.7,5.33,7.61,,0.134
11/06/11,16:00:00,0,,2.128,1.615,0.852,-0.732,98.7,-0.9,243.7,6.09,9.52,,0.1336
11/06/11,17:00:00,0,,2.128,1.643,0.88,-0.789,98.9,-0.9,58.7,5.71,8.76,,0.1336
11/06/11,18:00:00,0,,2.128,1.643,0.88,-0.817,99,-1,1.2,5.33,8.38,,0.1336
11/06/11,19:00:00,0,,2.155,1.643,0.907,-0.62,99.1,-0.7,1.2,0.76,6.47,,0.1336
11/06/11,20:00:00,0,,2.155,1.643,0.907,-1.015,99.1,-1.1,1.2,0,0,,0.1336
11/06/11,21:00:00,0,,2.155,1.643,0.907,-0.902,99.1,-1,1.2,0,0,,0.1336
11/06/11,22:00:00,0,,2.155,1.643,0.907,-0.789,99.2,-0.9,1.2,0,0,,0.1336
11/06/11,23:00:00,0,,2.155,1.67,0.907,-0.676,99.1,-0.8,1.2,0,0,,0.1336
12/06/11,00:00:00,0,,2.155,1.67,0.907,-0.676,99.2,-0.8,1.2,0,0,,0.1336
12/06/11,01:00:00,0,,2.155,1.67,0.934,-0.648,99.2,-0.8,1.2,0,0,,0.1336
12/06/11,02:00:00,0,,2.155,1.67,0.934,-0.62,99.3,-0.7,1.2,0,0,,0.1336
12/06/11,03:00:00,0,,2.155,1.67,0.934,-0.845,99.3,-0.9,1.2,0,0,,0.1336
12/06/11,04:00:00,0,,2.155,1.697,0.962,-0.902,99.3,-1,1.2,0,0,,0.1336
12/06/11,05:00:00,0,,2.182,1.697,0.962,-0.732,99.3,-0.8,1.2,0,0,,0.1336
12/06/11,06:00:00,0,,2.182,1.697,0.962,-0.93,99.3,-1,1.2,0,0,,0.1331
12/06/11,07:00:00,0,,2.182,1.697,0.962,-0.76,99.4,-0.8,1.2,0,0,,0.1336
12/06/11,08:00:00,0,,2.182,1.697,0.989,-0.395,99.3,-0.5,26.2,0,0,,0.1331
12/06/11,09:00:00,0,,2.182,1.724,0.989,-0.227,99.4,-0.3,148.7,0,0,,0.1331
12/06/11,10:00:00,0.51,,2.182,1.724,0.989,-0.06,99.5,-0.1,308.7,0,0,,0.1331
12/06/11,11:00:00,0.76,,2.209,1.724,1.017,0.107,99.4,0,573.7,0,0,,0.1331
12/06/11,12:00:00,0.51,,2.209,1.724,0.907,-0.255,99.4,-0.3,741.2,0,0.38,,0.1331
12/06/11,13:00:00,0,,2.182,1.67,0.77,-0.283,99.5,-0.4,553.7,0,1.14,,0.1336
12/06/11,14:00:00,0,,2.155,1.615,0.715,-0.032,99.5,-0.1,481.2,0,0.38,,0.134
12/06/11,15:00:00,0.25,,2.128,1.561,0.715,-0.116,99.5,-0.2,356.2,4.95,11.04,,0.1348
12/06/11,16:00:00,0,,2.101,1.561,0.715,-0.06,99.5,-0.1,378.7,5.71,9.9,,0.1353
12/06/11,17:00:00,0,,2.101,1.561,0.715,-0.004,99.5,-0.1,61.2,6.47,9.52,,0.1357
12/06/11,18:00:00,0,,2.101,1.561,0.687,-0.116,99.5,-0.2,1.2,6.09,10.66,,0.1361
12/06/11,19:00:00,0,,2.101,1.561,0.715,-0.06,99.6,-0.1,1.2,6.85,10.66,,0.1365
12/06/11,20:00:00,0,,2.101,1.561,0.742,-0.088,99.7,-0.1,1.2,7.23,11.04,,0.1365
12/06/11,21:00:00,0,,2.101,1.588,0.742,-0.088,99.7,-0.1,1.2,7.23,10.28,,0.137
12/06/11,22:00:00,0,,2.101,1.588,0.77,-0.06,99.7,-0.1,1.2,5.71,9.52,,0.137
12/06/11,23:00:00,0,,2.101,1.588,0.77,0.079,99.7,0,1.2,4.57,7.99,,0.137
13/06/11,00:00:00,0.25,,2.101,1.588,0.77,0.107,99.7,0.1,1.2,6.47,11.04,,0.137
13/06/11,01:00:00,0,,2.101,1.588,0.742,0.107,99.7,0.1,1.2,6.85,12.18,,0.137
13/06/11,02:00:00,0,,2.074,1.561,0.715,-0.116,99.8,-0.1,1.2,5.71,10.28,,0.1374
13/06/11,03:00:00,0,,2.074,1.561,0.715,-0.367,99.6,-0.4,1.2,6.85,11.42,,0.1378
13/06/11,04:00:00,0,,2.074,1.534,0.715,-0.676,99.7,-0.7,1.2,4.57,7.99,,0.1378
13/06/11,05:00:00,0,,2.074,1.561,0.742,-1.213,99.7,-1.3,1.2,4.57,7.99,,0.1378
13/06/11,06:00:00,0,,2.074,1.588,0.77,-1.556,99.5,-1.6,1.2,4.19,7.99,,0.1382
13/06/11,07:00:00,0,,2.074,1.588,0.77,-2.276,99.1,-2.4,1.2,4.57,7.61,,0.1378
13/06/11,08:00:00,0,,2.101,1.615,0.797,-1.67,99,-1.8,21.2,4.95,8.38,,0.1378
13/06/11,09:00:00,0,,2.101,1.615,0.825,-0.873,99.2,-1,161.2,4.19,9.14,,0.1378
13/06/11,10:00:00,0,,2.101,1.615,0.852,-0.451,99.4,-0.5,343.7,3.43,10.28,,0.1378
13/06/11,11:00:00,0.25,,2.101,1.643,0.88,-0.116,99.5,-0.2,548.7,0,0,,0.1378
13/06/11,12:00:00,0,,2.101,1.643,0.907,-0.06,99.7,-0.1,698.7,4.95,12.18,,0.1374
13/06/11,13:00:00,1.02,,2.128,1.643,0.88,0.384,99.7,0.3,558.7,5.71,9.52,,0.1374
13/06/11,14:00:00,0.51,,2.101,1.615,0.797,0.55,99.7,0.5,651.2,5.33,9.52,,0.1378
13/06/11,15:00:00,0,,2.074,1.561,0.742,0.715,99.7,0.7,478.7,4.19,9.52,,0.1386
13/06/11,16:00:00,0,,2.074,1.561,0.715,0.66,99.8,0.6,278.7,3.43,7.23,,0.1395
13/06/11,17:00:00,0,,2.047,1.534,0.687,0.577,99.7,0.5,43.7,2.28,6.09,,0.1399
13/06/11,18:00:00,0,,2.047,1.561,0.687,0.687,99.7,0.6,1.2,3.81,7.61,,0.1408
13/06/11,19:00:00,0,,2.074,1.561,0.687,0.467,99.8,0.4,1.2,4.19,7.99,,0.1412
13/06/11,20:00:00,0,,2.074,1.561,0.66,0.467,99.8,0.4,1.2,4.95,7.99,,0.1416
13/06/11,21:00:00,0,,2.074,1.561,0.66,0.495,99.8,0.5,1.2,5.71,9.52,,0.1416
13/06/11,22:00:00,0,,2.074,1.561,0.66,0.439,99.9,0.4,1.2,6.47,10.28,,0.142
13/06/11,23:00:00,0,,2.047,1.534,0.66,0.605,99.8,0.6,1.2,6.09,9.52,,0.1425
14/06/11,00:00:00,0.25,,2.021,1.507,0.66,0.467,99.9,0.4,1.2,5.33,9.9,,0.1429
14/06/11,01:00:00,0,,1.994,1.48,0.66,0.439,99.9,0.4,1.2,4.95,8.38,,0.1433
14/06/11,02:00:00,0,,1.967,1.48,0.66,0.522,99.9,0.5,1.2,4.95,8.38,,0.1437
14/06/11,03:00:00,0,,1.967,1.48,0.66,0.356,99.9,0.3,1.2,5.71,9.9,,0.1442
14/06/11,04:00:00,0,,1.967,1.453,0.66,0.384,99.9,0.4,1.2,6.47,10.28,,0.1442
14/06/11,05:00:00,0,,1.94,1.425,0.66,0.329,99.8,0.3,1.2,6.85,10.66,,0.1442
14/06/11,06:00:00,0,,1.913,1.398,0.66,0.163,99.9,0.1,1.2,7.61,11.04,,0.1446
14/06/11,07:00:00,0,,1.94,1.425,0.66,-0.004,99.9,0,1.2,6.85,10.66,,0.1446
14/06/11,08:00:00,0,,1.94,1.453,0.687,-0.171,99.9,-0.2,28.7,5.71,9.52,,0.1446
14/06/11,09:00:00,0.25,,1.967,1.48,0.715,-0.255,99.9,-0.3,191.2,7.23,12.56,,0.1442
14/06/11,10:00:00,0,,1.994,1.507,0.77,0.107,99.9,0.1,398.7,4.95,8.38,,0.1442
14/06/11,11:00:00,0,,1.994,1.507,0.797,0.495,99.9,0.5,456.2,4.57,8.38,,0.1442
14/06/11,12:00:00,0,,1.967,1.453,0.77,0.577,99.9,0.6,571.2,5.71,11.42,,0.145
14/06/11,13:00:00,0,,1.886,1.371,0.77,0.715,99.9,0.7,618.7,5.71,10.66,,0.1476
14/06/11,14:00:00,0,,1.859,1.371,0.742,0.577,99.9,0.6,591.2,7.23,12.94,,0.1501
14/06/11,15:00:00,0,,1.859,1.398,0.742,0.107,99.9,0.1,328.7,7.99,11.8,,0.1514
14/06/11,16:00:00,0,,1.886,1.425,0.77,0.051,99.9,0,378.7,8.38,12.94,,0.1514
14/06/11,17:00:00,0,,1.94,1.48,0.77,-0.283,99.9,-0.3,78.7,7.99,12.18,,0.1505
14/06/11,18:00:00,0,,1.967,1.507,0.742,-0.479,99.8,-0.5,1.2,6.85,10.28,,0.1497
14/06/11,19:00:00,0,,1.994,1.534,0.742,-0.648,99.8,-0.7,1.2,7.23,10.66,,0.1493
14/06/11,20:00:00,0,,1.994,1.534,0.742,-0.845,99.8,-0.9,1.2,7.99,12.18,,0.1484
14/06/11,21:00:00,0,,2.021,1.534,0.742,-0.507,99.8,-0.5,1.2,7.99,12.56,,0.1476
14/06/11,22:00:00,0,,2.021,1.534,0.77,-0.986,99.7,-1,1.2,8.38,12.94,,0.1471
14/06/11,23:00:00,0,,2.021,1.534,0.77,-0.591,99.7,-0.6,1.2,7.99,12.18,,0.1467
15/06/11,00:00:00,0,,2.021,1.534,0.77,-0.845,99.7,-0.9,1.2,7.23,12.18,,0.1463
15/06/11,01:00:00,0,,2.021,1.534,0.77,-0.676,99.7,-0.7,1.2,5.71,9.9,,0.1459
15/06/11,02:00:00,0,,2.021,1.534,0.797,-0.227,99.8,-0.3,1.2,5.33,9.9,,0.1454
15/06/11,03:00:00,0,,2.021,1.534,0.797,-0.116,99.8,-0.1,1.2,6.09,10.66,,0.145
15/06/11,04:00:00,0,,2.021,1.534,0.797,-0.06,99.9,-0.1,1.2,5.71,9.52,,0.1446
15/06/11,05:00:00,0.25,,1.994,1.507,0.77,0.079,99.9,0.1,1.2,6.47,10.66,,0.1446
15/06/11,06:00:00,0,,1.994,1.507,0.797,0.163,99.9,0.1,1.2,6.09,9.9,,0.1442
15/06/11,07:00:00,0,,1.994,1.507,0.77,-0.004,99.9,0,1.2,6.09,9.52,,0.1442
15/06/11,08:00:00,0,,1.994,1.507,0.797,-0.143,100,-0.1,31.2,6.09,9.14,,0.1437
15/06/11,09:00:00,0,,1.994,1.534,0.852,-0.06,100,-0.1,261.2,4.95,7.99,,0.1433
